order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,late_delivery,latency_days,weekend,EGP Rate,item_id,product_id,quantity,list_price_x,discount,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,category_name
28,252,4,2016-01-19,2016-01-20 00:00:00.000000000,2016-01-21 00:00:00.000000000,2,6,True,1.0,False,47.924824,1.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
35,813,4,2016-01-22,2016-01-25 00:00:00.000000000,2016-01-24 00:00:00.000000000,2,7,False,,True,47.924824,3.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
36,1321,4,2016-01-23,2016-01-24 00:00:00.000000000,2016-01-24 00:00:00.000000000,2,6,False,,True,47.924824,2.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
41,979,4,2016-01-27,2016-01-30 00:00:00.000000000,2016-01-29 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
48,1012,4,2016-01-30,2016-02-01 00:00:00.000000000,2016-02-02 00:00:00.000000000,2,7,True,1.0,False,47.924824,3.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
61,277,4,2016-02-06,2016-02-09 00:00:00.000000000,2016-02-09 00:00:00.000000000,2,7,False,,False,47.924824,3.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
67,526,4,2016-02-09,2016-02-11 00:00:00.000000000,2016-02-10 00:00:00.000000000,3,8,False,,False,47.924824,4.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
69,1413,4,2016-02-10,2016-02-12 00:00:00.000000000,2016-02-11 00:00:00.000000000,2,7,False,,False,47.924824,2.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
76,9,3,2016-02-16,2016-02-16 00:00:00.000000000,2016-02-17 23:36:52.290502793,2,6,True,1.0,False,47.924824,3.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
89,668,4,2016-02-21,2016-02-24 00:00:00.000000000,2016-02-24 00:00:00.000000000,3,8,False,,False,47.924824,1.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
112,469,4,2016-03-08,2016-03-11 00:00:00.000000000,2016-03-10 00:00:00.000000000,2,6,False,,False,47.924824,4.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
113,1078,4,2016-03-08,2016-03-11 00:00:00.000000000,2016-03-11 00:00:00.000000000,2,6,False,,False,47.924824,5.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
121,755,4,2016-03-14,2016-03-15 00:00:00.000000000,2016-03-16 00:00:00.000000000,2,6,True,1.0,False,47.924824,1.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
130,1049,4,2016-03-19,2016-03-22 00:00:00.000000000,2016-03-20 00:00:00.000000000,2,6,False,,True,47.924824,2.0,5,2,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
135,1354,4,2016-03-21,2016-03-23 00:00:00.000000000,2016-03-23 00:00:00.000000000,2,7,False,,False,47.924824,1.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
169,99,4,2016-04-10,2016-04-11 00:00:00.000000000,2016-04-11 00:00:00.000000000,2,7,False,,True,47.924824,2.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
175,951,4,2016-04-13,2016-04-14 00:00:00.000000000,2016-04-14 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
184,134,4,2016-04-19,2016-04-21 00:00:00.000000000,2016-04-22 00:00:00.000000000,2,7,True,1.0,False,47.924824,2.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
187,183,4,2016-04-22,2016-04-23 00:00:00.000000000,2016-04-24 00:00:00.000000000,2,6,True,1.0,True,47.924824,1.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
195,727,4,2016-04-28,2016-05-01 00:00:00.000000000,2016-05-01 00:00:00.000000000,2,7,False,,True,47.924824,3.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
207,105,4,2016-05-05,2016-05-07 00:00:00.000000000,2016-05-07 00:00:00.000000000,2,7,False,,False,47.924824,2.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
219,1338,4,2016-05-12,2016-05-15 00:00:00.000000000,2016-05-15 00:00:00.000000000,2,6,False,,True,47.924824,2.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
223,1368,4,2016-05-15,2016-05-16 00:00:00.000000000,2016-05-17 00:00:00.000000000,2,7,True,1.0,False,47.924824,2.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
229,742,4,2016-05-19,2016-05-21 00:00:00.000000000,2016-05-20 00:00:00.000000000,2,6,False,,False,47.924824,2.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
231,1257,4,2016-05-19,2016-05-22 00:00:00.000000000,2016-05-21 00:00:00.000000000,2,6,False,,False,47.924824,3.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
240,65,4,2016-05-27,2016-05-29 00:00:00.000000000,2016-05-30 00:00:00.000000000,2,6,True,1.0,True,47.924824,3.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
255,801,4,2016-06-03,2016-06-06 00:00:00.000000000,2016-06-05 00:00:00.000000000,2,7,False,,True,47.924824,1.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
269,764,4,2016-06-12,2016-06-13 00:00:00.000000000,2016-06-15 00:00:00.000000000,2,6,True,2.0,False,47.924824,1.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
287,133,4,2016-06-25,2016-06-26 00:00:00.000000000,2016-06-27 00:00:00.000000000,2,6,True,1.0,True,47.924824,1.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
290,202,4,2016-06-28,2016-06-29 00:00:00.000000000,2016-06-30 00:00:00.000000000,2,6,True,1.0,False,47.924824,2.0,5,2,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
310,627,4,2016-07-12,2016-07-13 00:00:00.000000000,2016-07-13 00:00:00.000000000,1,2,False,,False,47.924824,3.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
311,1400,4,2016-07-12,2016-07-14 00:00:00.000000000,2016-07-13 00:00:00.000000000,2,6,False,,False,47.924824,2.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
314,1019,4,2016-07-15,2016-07-17 00:00:00.000000000,2016-07-17 00:00:00.000000000,2,7,False,,True,47.924824,1.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
343,961,4,2016-07-31,2016-08-02 00:00:00.000000000,2016-08-01 00:00:00.000000000,2,7,False,,True,47.924824,3.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
348,907,4,2016-08-02,2016-08-05 00:00:00.000000000,2016-08-04 00:00:00.000000000,3,9,False,,False,47.924824,1.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
368,995,4,2016-08-14,2016-08-15 00:00:00.000000000,2016-08-17 00:00:00.000000000,2,7,True,2.0,False,47.924824,1.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
372,132,4,2016-08-16,2016-08-18 00:00:00.000000000,2016-08-18 00:00:00.000000000,2,6,False,,False,47.924824,3.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
389,53,4,2016-08-22,2016-08-24 00:00:00.000000000,2016-08-25 00:00:00.000000000,1,3,True,1.0,False,47.924824,4.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
391,61,3,2016-08-23,2016-08-23 00:00:00.000000000,2016-08-24 23:36:52.290502793,3,9,True,1.0,False,47.924824,2.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
396,542,4,2016-08-27,2016-08-30 00:00:00.000000000,2016-08-29 00:00:00.000000000,2,6,False,,True,47.924824,3.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
402,1335,4,2016-08-30,2016-09-01 00:00:00.000000000,2016-08-31 00:00:00.000000000,2,6,False,,False,47.924824,2.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
407,77,3,2016-09-01,2016-09-01 00:00:00.000000000,2016-09-02 23:36:52.290502793,3,8,True,1.0,False,47.924824,2.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
415,1265,4,2016-09-03,2016-09-06 00:00:00.000000000,2016-09-06 00:00:00.000000000,2,7,False,,False,47.924824,3.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
428,1039,4,2016-09-09,2016-09-12 00:00:00.000000000,2016-09-10 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
429,153,4,2016-09-10,2016-09-12 00:00:00.000000000,2016-09-12 00:00:00.000000000,3,8,False,,True,47.924824,3.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
443,1371,4,2016-09-18,2016-09-19 00:00:00.000000000,2016-09-20 00:00:00.000000000,2,6,True,1.0,False,47.924824,1.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
450,575,4,2016-09-21,2016-09-24 00:00:00.000000000,2016-09-23 00:00:00.000000000,2,7,False,,False,47.924824,3.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
466,1440,4,2016-09-28,2016-09-29 00:00:00.000000000,2016-10-01 00:00:00.000000000,2,7,True,2.0,False,47.924824,5.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
515,986,4,2016-10-19,2016-10-20 00:00:00.000000000,2016-10-22 00:00:00.000000000,2,6,True,2.0,False,47.924824,2.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
516,111,4,2016-10-21,2016-10-23 00:00:00.000000000,2016-10-24 00:00:00.000000000,2,6,True,1.0,True,47.924824,2.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
518,1374,4,2016-10-22,2016-10-24 00:00:00.000000000,2016-10-25 00:00:00.000000000,1,2,True,1.0,False,47.924824,2.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
521,664,4,2016-10-23,2016-10-25 00:00:00.000000000,2016-10-25 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
523,1056,4,2016-10-24,2016-10-26 00:00:00.000000000,2016-10-27 00:00:00.000000000,2,6,True,1.0,False,47.924824,3.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
547,20,4,2016-11-09,2016-11-11 00:00:00.000000000,2016-11-10 00:00:00.000000000,3,8,False,,False,47.924824,3.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
561,90,4,2016-11-19,2016-11-22 00:00:00.000000000,2016-11-22 00:00:00.000000000,2,6,False,,False,47.924824,3.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
567,1430,4,2016-11-22,2016-11-23 00:00:00.000000000,2016-11-23 00:00:00.000000000,1,2,False,,False,47.924824,2.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
568,1275,4,2016-11-23,2016-11-25 00:00:00.000000000,2016-11-24 00:00:00.000000000,1,3,False,,False,47.924824,1.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
590,990,4,2016-12-06,2016-12-09 00:00:00.000000000,2016-12-07 00:00:00.000000000,2,7,False,,False,47.924824,4.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
596,952,4,2016-12-08,2016-12-09 00:00:00.000000000,2016-12-09 00:00:00.000000000,1,3,False,,False,47.924824,1.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
602,823,4,2016-12-09,2016-12-10 00:00:00.000000000,2016-12-11 00:00:00.000000000,2,6,True,1.0,True,47.924824,2.0,5,2,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
609,896,4,2016-12-12,2016-12-13 00:00:00.000000000,2016-12-14 00:00:00.000000000,2,7,True,1.0,False,47.924824,4.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
620,466,4,2016-12-22,2016-12-24 00:00:00.000000000,2016-12-24 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
629,973,4,2016-12-26,2016-12-27 00:00:00.000000000,2016-12-29 00:00:00.000000000,1,2,True,2.0,False,47.924824,2.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
630,1404,4,2016-12-26,2016-12-27 00:00:00.000000000,2016-12-28 00:00:00.000000000,2,6,True,1.0,False,47.924824,1.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
633,1040,4,2016-12-28,2016-12-31 00:00:00.000000000,2016-12-30 00:00:00.000000000,3,8,False,,False,47.924824,3.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
664,681,4,2017-01-20,2017-01-23 00:00:00.000000000,2017-01-22 00:00:00.000000000,2,7,False,,True,47.924824,2.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
673,64,4,2017-01-26,2017-01-28 00:00:00.000000000,2017-01-27 00:00:00.000000000,3,9,False,,False,47.924824,3.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
687,530,4,2017-02-02,2017-02-05 00:00:00.000000000,2017-02-04 00:00:00.000000000,1,3,False,,False,47.924824,3.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
691,1081,4,2017-02-04,2017-02-06 00:00:00.000000000,2017-02-06 00:00:00.000000000,2,7,False,,True,47.924824,2.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
693,1233,4,2017-02-05,2017-02-07 00:00:00.000000000,2017-02-06 00:00:00.000000000,1,3,False,,True,47.924824,3.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
697,562,4,2017-02-06,2017-02-08 00:00:00.000000000,2017-02-09 00:00:00.000000000,1,2,True,1.0,False,47.924824,1.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
711,1246,4,2017-02-13,2017-02-16 00:00:00.000000000,2017-02-14 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
777,496,4,2017-03-13,2017-03-16 00:00:00.000000000,2017-03-16 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
799,607,4,2017-03-27,2017-03-28 00:00:00.000000000,2017-03-29 00:00:00.000000000,1,3,True,1.0,False,47.924824,1.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
850,1346,4,2017-04-19,2017-04-22 00:00:00.000000000,2017-04-22 00:00:00.000000000,1,3,False,,False,47.924824,2.0,5,2,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
858,162,4,2017-04-25,2017-04-27 00:00:00.000000000,2017-04-28 00:00:00.000000000,2,6,True,1.0,False,47.924824,2.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
875,386,4,2017-05-05,2017-05-06 00:00:00.000000000,2017-05-08 00:00:00.000000000,1,3,True,2.0,True,47.924824,1.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
880,1206,4,2017-05-08,2017-05-11 00:00:00.000000000,2017-05-10 00:00:00.000000000,2,6,False,,False,47.924824,3.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
883,507,4,2017-05-11,2017-05-13 00:00:00.000000000,2017-05-14 00:00:00.000000000,2,6,True,1.0,True,47.924824,2.0,5,2,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
909,188,4,2017-05-26,2017-05-27 00:00:00.000000000,2017-05-28 00:00:00.000000000,1,2,True,1.0,True,47.924824,1.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
939,1407,4,2017-06-11,2017-06-12 00:00:00.000000000,2017-06-14 00:00:00.000000000,2,6,True,2.0,False,47.924824,1.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
985,461,4,2017-06-30,2017-07-02 00:00:00.000000000,2017-07-01 00:00:00.000000000,2,6,False,,False,47.924824,1.0,5,2,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
989,1145,4,2017-07-02,2017-07-04 00:00:00.000000000,2017-07-03 00:00:00.000000000,2,6,False,,True,47.924824,5.0,5,1,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
1022,353,4,2017-07-23,2017-07-26 00:00:00.000000000,2017-07-24 00:00:00.000000000,2,7,False,,True,47.924824,4.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
1062,1210,4,2017-08-15,2017-08-17 00:00:00.000000000,2017-08-18 00:00:00.000000000,2,6,True,1.0,False,47.924824,3.0,5,1,1320.99,0.05,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
1086,220,4,2017-08-21,2017-08-23 00:00:00.000000000,2017-08-24 00:00:00.000000000,2,7,True,1.0,False,47.924824,5.0,5,1,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
1112,798,4,2017-09-05,2017-09-08 00:00:00.000000000,2017-09-07 00:00:00.000000000,2,7,False,,False,47.924824,3.0,5,2,1320.99,0.1,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
1295,37,4,2017-12-11,2017-12-12 00:00:00.000000000,2017-12-14 00:00:00.000000000,2,7,True,2.0,False,47.924824,1.0,5,2,1320.99,0.2,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
1376,1186,4,2018-02-01,2018-02-02 00:00:00.000000000,2018-02-03 00:00:00.000000000,1,2,True,1.0,False,47.924824,1.0,5,1,1320.99,0.07,63308.213255760005,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes
18,541,4,2016-01-14,2016-01-17 00:00:00.000000000,2016-01-15 00:00:00.000000000,1,3,False,,False,47.924824,3.0,7,1,3999.99,0.1,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
26,1280,4,2016-01-18,2016-01-21 00:00:00.000000000,2016-01-19 00:00:00.000000000,2,7,False,,False,47.924824,1.0,7,1,3999.99,0.05,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
28,252,4,2016-01-19,2016-01-20 00:00:00.000000000,2016-01-21 00:00:00.000000000,2,6,True,1.0,False,47.924824,2.0,7,2,3999.99,0.2,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
30,1348,4,2016-01-20,2016-01-21 00:00:00.000000000,2016-01-21 00:00:00.000000000,2,6,False,,False,47.924824,5.0,7,2,3999.99,0.1,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
33,236,4,2016-01-21,2016-01-22 00:00:00.000000000,2016-01-22 00:00:00.000000000,2,6,False,,False,47.924824,2.0,7,1,3999.99,0.1,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
38,583,4,2016-01-25,2016-01-27 00:00:00.000000000,2016-01-26 00:00:00.000000000,2,7,False,,False,47.924824,1.0,7,2,3999.99,0.05,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
44,861,4,2016-01-28,2016-01-31 00:00:00.000000000,2016-01-30 00:00:00.000000000,2,7,False,,False,47.924824,1.0,7,1,3999.99,0.1,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
75,587,4,2016-02-14,2016-02-15 00:00:00.000000000,2016-02-17 00:00:00.000000000,2,6,True,2.0,False,47.924824,2.0,7,2,3999.99,0.07,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
88,1069,4,2016-02-21,2016-02-22 00:00:00.000000000,2016-02-23 00:00:00.000000000,2,6,True,1.0,False,47.924824,3.0,7,1,3999.99,0.1,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
99,1165,4,2016-02-29,2016-03-01 00:00:00.000000000,2016-03-03 00:00:00.000000000,3,9,True,2.0,False,47.924824,4.0,7,2,3999.99,0.07,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
100,1237,4,2016-03-01,2016-03-04 00:00:00.000000000,2016-03-03 00:00:00.000000000,2,7,False,,False,47.924824,3.0,7,2,3999.99,0.2,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
124,403,4,2016-03-16,2016-03-18 00:00:00.000000000,2016-03-17 00:00:00.000000000,1,3,False,,False,47.924824,3.0,7,2,3999.99,0.05,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
136,1192,4,2016-03-21,2016-03-24 00:00:00.000000000,2016-03-23 00:00:00.000000000,3,8,False,,False,47.924824,1.0,7,2,3999.99,0.2,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
150,332,4,2016-03-29,2016-03-31 00:00:00.000000000,2016-04-01 00:00:00.000000000,1,2,True,1.0,False,47.924824,1.0,7,1,3999.99,0.1,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
157,43,4,2016-04-03,2016-04-06 00:00:00.000000000,2016-04-06 00:00:00.000000000,3,8,False,,False,47.924824,2.0,7,2,3999.99,0.07,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
161,251,4,2016-04-04,2016-04-07 00:00:00.000000000,2016-04-05 00:00:00.000000000,2,7,False,,False,47.924824,3.0,7,2,3999.99,0.05,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
167,1034,4,2016-04-08,2016-04-09 00:00:00.000000000,2016-04-11 00:00:00.000000000,2,7,True,2.0,True,47.924824,4.0,7,2,3999.99,0.05,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
170,1200,4,2016-04-10,2016-04-11 00:00:00.000000000,2016-04-13 00:00:00.000000000,2,7,True,2.0,False,47.924824,3.0,7,1,3999.99,0.2,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
188,390,4,2016-04-22,2016-04-23 00:00:00.000000000,2016-04-25 00:00:00.000000000,2,6,True,2.0,True,47.924824,1.0,7,2,3999.99,0.07,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
201,280,4,2016-05-01,2016-05-04 00:00:00.000000000,2016-05-02 00:00:00.000000000,3,9,False,,True,47.924824,2.0,7,1,3999.99,0.2,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
207,105,4,2016-05-05,2016-05-07 00:00:00.000000000,2016-05-07 00:00:00.000000000,2,7,False,,False,47.924824,4.0,7,2,3999.99,0.1,191698.81675176,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes
