EGP Rate,order_id,item_id,product_id,quantity,list_price,discount,extract_time,source,list_price_egp
47.924824,900,1.0,26,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,900,2.0,108,1,449.99,0.07,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,900,3.0,89,1,209.99,0.2,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,900,4.0,61,2,4999.99,0.05,2024-04-30 13:07:13.468028,postgres,239623.64075176
47.924824,900,5.0,28,2,2499.99,0.07,2024-04-30 13:07:13.468028,postgres,119811.58075175999
47.924824,901,1.0,50,1,5999.99,0.2,2024-04-30 13:07:13.468028,postgres,287548.46475176
47.924824,901,2.0,43,1,5299.99,0.07,2024-04-30 13:07:13.468028,postgres,254001.08795175998
47.924824,902,1.0,38,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,902,2.0,92,1,209.99,0.07,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,902,3.0,12,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,902,4.0,76,2,299.99,0.05,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,903,1.0,31,2,1632.99,0.07,2024-04-30 13:07:13.468028,postgres,78260.75834376
47.924824,903,2.0,48,2,1499.99,0.05,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,904,1.0,36,2,832.99,0.1,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,904,2.0,51,2,6499.99,0.07,2024-04-30 13:07:13.468028,postgres,311510.87675176
47.924824,904,3.0,92,2,209.99,0.2,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,904,4.0,13,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,905,1.0,67,1,250.99,0.1,2024-04-30 13:07:13.468028,postgres,12028.651575760001
47.924824,905,2.0,62,2,3499.99,0.05,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,905,3.0,42,2,2299.99,0.2,2024-04-30 13:07:13.468028,postgres,110226.61595175999
47.924824,905,4.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,906,1.0,23,2,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,906,2.0,28,2,2499.99,0.07,2024-04-30 13:07:13.468028,postgres,119811.58075175999
47.924824,906,3.0,46,1,1409.99,0.05,2024-04-30 13:07:13.468028,postgres,67573.52259176
47.924824,906,4.0,102,2,489.99,0.1,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,906,5.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,907,2.0,65,1,346.99,0.07,2024-04-30 13:07:13.468028,postgres,16629.43467976
47.924824,908,1.0,41,1,1469.99,0.2,2024-04-30 13:07:13.468028,postgres,70449.01203176001
47.924824,908,2.0,94,1,249.99,0.1,2024-04-30 13:07:13.468028,postgres,11980.726751760001
47.924824,908,3.0,102,2,489.99,0.1,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,909,1.0,5,1,1320.99,0.2,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,910,1.0,23,1,299.99,0.1,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,911,1.0,66,2,250.99,0.05,2024-04-30 13:07:13.468028,postgres,12028.651575760001
47.924824,911,2.0,106,1,449.99,0.05,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,911,3.0,91,2,349.99,0.05,2024-04-30 13:07:13.468028,postgres,16773.209151760002
47.924824,911,4.0,49,1,3499.99,0.2,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,912,1.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,912,2.0,71,2,416.99,0.05,2024-04-30 13:07:13.468028,postgres,19984.17235976
47.924824,912,3.0,101,1,339.99,0.05,2024-04-30 13:07:13.468028,postgres,16293.960911760001
47.924824,912,4.0,2,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,913,1.0,90,2,209.99,0.1,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,913,2.0,24,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,914,1.0,38,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,914,2.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,914,3.0,106,1,449.99,0.05,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,914,4.0,46,1,1409.99,0.1,2024-04-30 13:07:13.468028,postgres,67573.52259176
47.924824,915,1.0,64,1,489.99,0.05,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,915,2.0,48,1,1499.99,0.07,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,915,3.0,42,1,2299.99,0.2,2024-04-30 13:07:13.468028,postgres,110226.61595175999
47.924824,915,4.0,2,1,749.99,0.07,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,916,1.0,92,1,209.99,0.2,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,917,1.0,41,1,1469.99,0.07,2024-04-30 13:07:13.468028,postgres,70449.01203176001
47.924824,918,1.0,91,1,349.99,0.2,2024-04-30 13:07:13.468028,postgres,16773.209151760002
47.924824,918,2.0,31,1,1632.99,0.1,2024-04-30 13:07:13.468028,postgres,78260.75834376
47.924824,918,3.0,4,2,2899.99,0.07,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,919,1.0,7,1,3999.99,0.07,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,919,2.0,44,1,539.99,0.1,2024-04-30 13:07:13.468028,postgres,25878.925711760003
47.924824,920,1.0,76,1,299.99,0.05,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,920,2.0,39,2,1499.99,0.07,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,920,3.0,78,1,647.99,0.05,2024-04-30 13:07:13.468028,postgres,31054.80670376
47.924824,920,4.0,80,2,761.99,0.07,2024-04-30 13:07:13.468028,postgres,36518.23663976
47.924824,921,1.0,77,1,799.99,0.2,2024-04-30 13:07:13.468028,postgres,38339.37995176
47.924824,921,2.0,75,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,921,3.0,48,1,1499.99,0.1,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,922,1.0,68,1,449.99,0.2,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,922,2.0,73,1,749.99,0.2,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,923,1.0,74,2,439.99,0.05,2024-04-30 13:07:13.468028,postgres,21086.443311760002
47.924824,923,2.0,6,1,469.99,0.1,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,924,1.0,97,2,349.99,0.2,2024-04-30 13:07:13.468028,postgres,16773.209151760002
47.924824,924,2.0,36,1,832.99,0.2,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,925,1.0,97,1,349.99,0.07,2024-04-30 13:07:13.468028,postgres,16773.209151760002
47.924824,925,2.0,62,2,3499.99,0.2,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,926,1.0,37,2,379.99,0.2,2024-04-30 13:07:13.468028,postgres,18210.95387176
47.924824,927,1.0,74,2,439.99,0.1,2024-04-30 13:07:13.468028,postgres,21086.443311760002
47.924824,927,2.0,16,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,927,3.0,50,1,5999.99,0.1,2024-04-30 13:07:13.468028,postgres,287548.46475176
47.924824,927,4.0,3,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,927,5.0,43,1,5299.99,0.07,2024-04-30 13:07:13.468028,postgres,254001.08795175998
47.924824,928,1.0,71,2,416.99,0.05,2024-04-30 13:07:13.468028,postgres,19984.17235976
47.924824,929,1.0,82,1,659.99,0.2,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,929,2.0,63,2,3499.99,0.1,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,929,3.0,24,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,930,1.0,56,2,5499.99,0.07,2024-04-30 13:07:13.468028,postgres,263586.05275176
47.924824,930,2.0,82,1,659.99,0.07,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,930,3.0,60,1,1559.99,0.1,2024-04-30 13:07:13.468028,postgres,74762.24619176
47.924824,930,4.0,65,2,346.99,0.05,2024-04-30 13:07:13.468028,postgres,16629.43467976
47.924824,930,5.0,51,2,6499.99,0.1,2024-04-30 13:07:13.468028,postgres,311510.87675176
47.924824,931,1.0,49,2,3499.99,0.07,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,931,2.0,76,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,932,1.0,74,1,439.99,0.05,2024-04-30 13:07:13.468028,postgres,21086.443311760002
47.924824,933,1.0,77,1,799.99,0.07,2024-04-30 13:07:13.468028,postgres,38339.37995176
47.924824,933,2.0,21,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,933,3.0,75,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,934,1.0,35,2,832.99,0.05,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,934,2.0,48,1,1499.99,0.05,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,934,3.0,18,1,449.0,0.1,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,934,4.0,61,1,4999.99,0.07,2024-04-30 13:07:13.468028,postgres,239623.64075176
47.924824,934,5.0,56,2,5499.99,0.2,2024-04-30 13:07:13.468028,postgres,263586.05275176
47.924824,935,1.0,65,2,346.99,0.2,2024-04-30 13:07:13.468028,postgres,16629.43467976
47.924824,935,2.0,76,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,935,3.0,6,1,469.99,0.07,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,935,4.0,38,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,936,1.0,70,1,659.99,0.1,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,936,2.0,44,1,539.99,0.07,2024-04-30 13:07:13.468028,postgres,25878.925711760003
47.924824,937,1.0,108,2,449.99,0.1,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,937,2.0,51,2,6499.99,0.07,2024-04-30 13:07:13.468028,postgres,311510.87675176
47.924824,937,3.0,58,2,4999.99,0.07,2024-04-30 13:07:13.468028,postgres,239623.64075176
47.924824,937,4.0,28,2,2499.99,0.07,2024-04-30 13:07:13.468028,postgres,119811.58075175999
47.924824,937,5.0,66,1,250.99,0.2,2024-04-30 13:07:13.468028,postgres,12028.651575760001
47.924824,938,1.0,4,1,2899.99,0.05,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,938,2.0,13,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,939,1.0,5,1,1320.99,0.1,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,939,2.0,107,2,416.99,0.2,2024-04-30 13:07:13.468028,postgres,19984.17235976
47.924824,940,1.0,75,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,941,1.0,25,1,499.99,0.1,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,941,2.0,102,2,489.99,0.05,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,941,3.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,942,1.0,98,2,489.99,0.05,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,942,2.0,110,2,470.99,0.1,2024-04-30 13:07:13.468028,postgres,22572.112855760002
47.924824,942,3.0,35,2,832.99,0.07,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,942,4.0,103,1,551.99,0.05,2024-04-30 13:07:13.468028,postgres,26454.02359976
47.924824,942,5.0,100,1,489.99,0.05,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,943,1.0,25,1,499.99,0.2,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,943,2.0,82,1,659.99,0.2,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,944,1.0,29,2,999.99,0.07,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,944,2.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,944,3.0,70,2,659.99,0.2,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,944,4.0,85,2,329.99,0.2,2024-04-30 13:07:13.468028,postgres,15814.71267176
47.924824,944,5.0,69,2,416.99,0.07,2024-04-30 13:07:13.468028,postgres,19984.17235976
47.924824,945,1.0,105,1,533.99,0.05,2024-04-30 13:07:13.468028,postgres,25591.37676776
47.924824,945,2.0,94,2,249.99,0.2,2024-04-30 13:07:13.468028,postgres,11980.726751760001
47.924824,945,3.0,34,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,945,4.0,44,2,539.99,0.1,2024-04-30 13:07:13.468028,postgres,25878.925711760003
47.924824,945,5.0,50,2,5999.99,0.05,2024-04-30 13:07:13.468028,postgres,287548.46475176
47.924824,946,1.0,7,1,3999.99,0.1,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,946,2.0,85,2,329.99,0.2,2024-04-30 13:07:13.468028,postgres,15814.71267176
47.924824,946,3.0,62,1,3499.99,0.05,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,946,4.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,946,5.0,56,2,5499.99,0.07,2024-04-30 13:07:13.468028,postgres,263586.05275176
47.924824,947,1.0,32,1,469.99,0.05,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,947,2.0,42,2,2299.99,0.07,2024-04-30 13:07:13.468028,postgres,110226.61595175999
47.924824,947,3.0,44,1,539.99,0.07,2024-04-30 13:07:13.468028,postgres,25878.925711760003
47.924824,948,1.0,23,2,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,948,2.0,20,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,948,3.0,101,1,339.99,0.2,2024-04-30 13:07:13.468028,postgres,16293.960911760001
47.924824,948,4.0,92,2,209.99,0.2,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,948,5.0,72,2,619.99,0.2,2024-04-30 13:07:13.468028,postgres,29712.911631760002
47.924824,949,1.0,9,2,2999.99,0.1,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,949,2.0,55,2,2699.99,0.05,2024-04-30 13:07:13.468028,postgres,129396.54555175999
47.924824,950,1.0,56,1,5499.99,0.05,2024-04-30 13:07:13.468028,postgres,263586.05275176
47.924824,951,1.0,59,1,2599.99,0.1,2024-04-30 13:07:13.468028,postgres,124604.06315176
47.924824,951,2.0,43,2,5299.99,0.1,2024-04-30 13:07:13.468028,postgres,254001.08795175998
47.924824,951,3.0,62,2,3499.99,0.2,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,952,1.0,20,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,952,2.0,57,1,1999.99,0.05,2024-04-30 13:07:13.468028,postgres,95849.16875176001
47.924824,953,1.0,23,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,954,1.0,4,2,2899.99,0.1,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,955,1.0,43,1,5299.99,0.1,2024-04-30 13:07:13.468028,postgres,254001.08795175998
47.924824,955,2.0,31,2,1632.99,0.07,2024-04-30 13:07:13.468028,postgres,78260.75834376
47.924824,955,3.0,96,1,349.99,0.05,2024-04-30 13:07:13.468028,postgres,16773.209151760002
47.924824,955,4.0,63,1,3499.99,0.2,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,956,1.0,76,2,299.99,0.1,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,956,2.0,23,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,956,3.0,73,2,749.99,0.1,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,956,4.0,13,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,956,5.0,79,2,402.99,0.1,2024-04-30 13:07:13.468028,postgres,19313.22482376
47.924824,957,1.0,108,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,957,2.0,14,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,957,3.0,70,2,659.99,0.05,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,957,4.0,66,1,250.99,0.07,2024-04-30 13:07:13.468028,postgres,12028.651575760001
47.924824,957,5.0,111,1,470.99,0.05,2024-04-30 13:07:13.468028,postgres,22572.112855760002
47.924824,958,1.0,51,1,6499.99,0.1,2024-04-30 13:07:13.468028,postgres,311510.87675176
47.924824,958,2.0,76,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,959,1.0,15,1,529.99,0.2,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,959,2.0,72,1,619.99,0.1,2024-04-30 13:07:13.468028,postgres,29712.911631760002
47.924824,959,3.0,41,1,1469.99,0.05,2024-04-30 13:07:13.468028,postgres,70449.01203176001
47.924824,959,4.0,65,1,346.99,0.07,2024-04-30 13:07:13.468028,postgres,16629.43467976
47.924824,960,1.0,73,2,749.99,0.05,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,960,2.0,52,1,875.99,0.1,2024-04-30 13:07:13.468028,postgres,41981.66657576
47.924824,960,3.0,48,2,1499.99,0.05,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,961,1.0,105,1,533.99,0.1,2024-04-30 13:07:13.468028,postgres,25591.37676776
47.924824,961,2.0,47,2,5299.99,0.2,2024-04-30 13:07:13.468028,postgres,254001.08795175998
47.924824,961,3.0,65,2,346.99,0.07,2024-04-30 13:07:13.468028,postgres,16629.43467976
47.924824,962,1.0,65,2,346.99,0.07,2024-04-30 13:07:13.468028,postgres,16629.43467976
47.924824,962,2.0,64,2,489.99,0.07,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,963,1.0,4,1,2899.99,0.07,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,964,1.0,90,1,209.99,0.2,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,964,2.0,74,1,439.99,0.2,2024-04-30 13:07:13.468028,postgres,21086.443311760002
47.924824,965,1.0,90,2,209.99,0.1,2024-04-30 13:07:13.468028,postgres,10063.73379176
47.924824,966,2.0,73,1,749.99,0.07,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,967,1.0,66,1,250.99,0.2,2024-04-30 13:07:13.468028,postgres,12028.651575760001
47.924824,967,2.0,77,2,799.99,0.05,2024-04-30 13:07:13.468028,postgres,38339.37995176
47.924824,967,4.0,103,1,551.99,0.2,2024-04-30 13:07:13.468028,postgres,26454.02359976
47.924824,968,2.0,61,2,4999.99,0.05,2024-04-30 13:07:13.468028,postgres,239623.64075176
47.924824,968,3.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,969,1.0,74,1,439.99,0.2,2024-04-30 13:07:13.468028,postgres,21086.443311760002
47.924824,969,2.0,36,1,832.99,0.1,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,970,1.0,85,1,329.99,0.1,2024-04-30 13:07:13.468028,postgres,15814.71267176
47.924824,970,2.0,48,2,1499.99,0.1,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,970,3.0,54,2,3199.99,0.1,2024-04-30 13:07:13.468028,postgres,153358.95755176
47.924824,970,4.0,68,1,449.99,0.1,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,971,1.0,70,2,659.99,0.05,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,971,2.0,65,2,346.99,0.07,2024-04-30 13:07:13.468028,postgres,16629.43467976
47.924824,971,3.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres,86264.20395176
47.924824,971,4.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,971,5.0,38,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,972,1.0,100,1,489.99,0.2,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,972,2.0,63,1,3499.99,0.07,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,973,1.0,4,2,2899.99,0.1,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,973,2.0,28,2,2499.99,0.1,2024-04-30 13:07:13.468028,postgres,119811.58075175999
47.924824,973,3.0,47,2,5299.99,0.05,2024-04-30 13:07:13.468028,postgres,254001.08795175998
47.924824,973,4.0,71,1,416.99,0.07,2024-04-30 13:07:13.468028,postgres,19984.17235976
47.924824,974,1.0,33,2,469.99,0.1,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,974,2.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,975,1.0,110,2,470.99,0.2,2024-04-30 13:07:13.468028,postgres,22572.112855760002
47.924824,976,1.0,26,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,976,2.0,39,1,1499.99,0.07,2024-04-30 13:07:13.468028,postgres,71886.75675176
47.924824,977,1.0,52,2,875.99,0.1,2024-04-30 13:07:13.468028,postgres,41981.66657576
47.924824,977,2.0,69,2,416.99,0.05,2024-04-30 13:07:13.468028,postgres,19984.17235976
47.924824,977,3.0,27,1,999.99,0.05,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,977,4.0,80,2,761.99,0.05,2024-04-30 13:07:13.468028,postgres,36518.23663976
47.924824,978,1.0,106,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,978,2.0,25,2,499.99,0.2,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,978,3.0,108,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,979,1.0,55,1,2699.99,0.05,2024-04-30 13:07:13.468028,postgres,129396.54555175999
47.924824,979,2.0,71,2,416.99,0.2,2024-04-30 13:07:13.468028,postgres,19984.17235976
47.924824,979,3.0,12,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,979,4.0,52,1,875.99,0.2,2024-04-30 13:07:13.468028,postgres,41981.66657576
47.924824,980,1.0,49,2,3499.99,0.2,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,980,2.0,9,1,2999.99,0.1,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,980,3.0,64,1,489.99,0.1,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,981,1.0,35,1,832.99,0.1,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,981,2.0,95,2,299.99,0.05,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,981,3.0,21,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,981,4.0,36,2,832.99,0.1,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,981,5.0,61,1,4999.99,0.07,2024-04-30 13:07:13.468028,postgres,239623.64075176
47.924824,982,1.0,22,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,982,2.0,110,1,470.99,0.07,2024-04-30 13:07:13.468028,postgres,22572.112855760002
47.924824,982,3.0,52,1,875.99,0.07,2024-04-30 13:07:13.468028,postgres,41981.66657576
47.924824,982,4.0,40,2,4999.99,0.05,2024-04-30 13:07:13.468028,postgres,239623.64075176
47.924824,983,1.0,63,1,3499.99,0.1,2024-04-30 13:07:13.468028,postgres,167736.40475175998
47.924824,983,2.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,983,3.0,68,1,449.99,0.07,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,983,4.0,81,2,1099.99,0.07,2024-04-30 13:07:13.468028,postgres,52716.82715176
47.924824,984,1.0,68,1,449.99,0.2,2024-04-30 13:07:13.468028,postgres,21565.69155176
47.924824,984,2.0,81,2,1099.99,0.2,2024-04-30 13:07:13.468028,postgres,52716.82715176
47.924824,984,3.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,984,4.0,111,1,470.99,0.2,2024-04-30 13:07:13.468028,postgres,22572.112855760002
47.924824,985,1.0,5,2,1320.99,0.07,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,985,2.0,59,1,2599.99,0.2,2024-04-30 13:07:13.468028,postgres,124604.06315176
47.924824,985,3.0,78,2,647.99,0.05,2024-04-30 13:07:13.468028,postgres,31054.80670376
47.924824,986,2.0,78,1,647.99,0.05,2024-04-30 13:07:13.468028,postgres,31054.80670376
47.924824,986,3.0,26,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,987,1.0,51,2,6499.99,0.1,2024-04-30 13:07:13.468028,postgres,311510.87675176
47.924824,987,2.0,60,2,1559.99,0.2,2024-04-30 13:07:13.468028,postgres,74762.24619176
47.924824,987,3.0,80,1,761.99,0.07,2024-04-30 13:07:13.468028,postgres,36518.23663976
47.924824,988,1.0,35,1,832.99,0.2,2024-04-30 13:07:13.468028,postgres,39920.89914376
47.924824,988,2.0,38,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,988,3.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,989,1.0,99,1,299.99,0.05,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,989,2.0,27,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,989,3.0,70,1,659.99,0.1,2024-04-30 13:07:13.468028,postgres,31629.90459176
47.924824,989,5.0,5,1,1320.99,0.1,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,990,1.0,6,2,469.99,0.2,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,990,2.0,29,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,990,3.0,91,1,349.99,0.1,2024-04-30 13:07:13.468028,postgres,16773.209151760002
47.924824,990,4.0,14,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,991,1.0,9,2,2999.99,0.2,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,991,2.0,79,1,402.99,0.2,2024-04-30 13:07:13.468028,postgres,19313.22482376
47.924824,991,3.0,34,1,469.99,0.2,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,992,1.0,45,1,869.99,0.07,2024-04-30 13:07:13.468028,postgres,41694.117631760004
47.924824,992,2.0,102,1,489.99,0.1,2024-04-30 13:07:13.468028,postgres,23482.684511760002
47.924824,992,3.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,992,4.0,101,2,339.99,0.2,2024-04-30 13:07:13.468028,postgres,16293.960911760001
47.924824,992,5.0,7,1,3999.99,0.05,2024-04-30 13:07:13.468028,postgres,191698.81675176
