order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source,late_delivery,latency_days,weekend
855,775,4,2017-04-22,2017-04-23 00:00:00.000000000,2017-04-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
856,477,4,2017-04-23,2017-04-25 00:00:00.000000000,2017-04-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
857,1402,4,2017-04-24,2017-04-25 00:00:00.000000000,2017-04-26 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
858,162,4,2017-04-25,2017-04-27 00:00:00.000000000,2017-04-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
859,644,4,2017-04-25,2017-04-26 00:00:00.000000000,2017-04-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
860,473,4,2017-04-27,2017-04-29 00:00:00.000000000,2017-04-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
861,1177,4,2017-04-27,2017-04-29 00:00:00.000000000,2017-04-30 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,True
862,1230,4,2017-04-27,2017-04-30 00:00:00.000000000,2017-04-29 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
863,446,4,2017-04-28,2017-04-30 00:00:00.000000000,2017-05-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,True
864,902,4,2017-04-28,2017-04-30 00:00:00.000000000,2017-04-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
865,974,4,2017-04-29,2017-05-02 00:00:00.000000000,2017-05-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
866,1410,4,2017-04-29,2017-04-30 00:00:00.000000000,2017-05-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
867,97,4,2017-05-01,2017-05-03 00:00:00.000000000,2017-05-02 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
868,868,4,2017-05-01,2017-05-04 00:00:00.000000000,2017-05-02 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
869,844,4,2017-05-01,2017-05-04 00:00:00.000000000,2017-05-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
870,1416,4,2017-05-01,2017-05-04 00:00:00.000000000,2017-05-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
871,358,4,2017-05-02,2017-05-04 00:00:00.000000000,2017-05-03 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
872,394,4,2017-05-03,2017-05-06 00:00:00.000000000,2017-05-06 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
873,829,4,2017-05-03,2017-05-05 00:00:00.000000000,2017-05-05 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
874,661,4,2017-05-04,2017-05-05 00:00:00.000000000,2017-05-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
875,386,4,2017-05-05,2017-05-06 00:00:00.000000000,2017-05-08 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,2.0,True
876,1046,4,2017-05-05,2017-05-08 00:00:00.000000000,2017-05-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
877,784,4,2017-05-06,2017-05-07 00:00:00.000000000,2017-05-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
878,224,4,2017-05-07,2017-05-10 00:00:00.000000000,2017-05-09 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
879,214,4,2017-05-08,2017-05-09 00:00:00.000000000,2017-05-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
880,1206,4,2017-05-08,2017-05-11 00:00:00.000000000,2017-05-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
881,1024,4,2017-05-08,2017-05-11 00:00:00.000000000,2017-05-11 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
882,196,4,2017-05-09,2017-05-12 00:00:00.000000000,2017-05-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
883,507,4,2017-05-11,2017-05-13 00:00:00.000000000,2017-05-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
884,871,4,2017-05-11,2017-05-13 00:00:00.000000000,2017-05-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
885,66,3,2017-05-13,2017-05-13 00:00:00.000000000,2017-05-14 23:36:52.290502793,3,8,2024-04-30 13:07:13.382187,postgres,True,1.0,True
886,1396,4,2017-05-13,2017-05-14 00:00:00.000000000,2017-05-15 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,True
887,1195,4,2017-05-13,2017-05-15 00:00:00.000000000,2017-05-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
888,1038,4,2017-05-14,2017-05-16 00:00:00.000000000,2017-05-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
889,830,4,2017-05-14,2017-05-17 00:00:00.000000000,2017-05-15 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,True
890,171,4,2017-05-15,2017-05-18 00:00:00.000000000,2017-05-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
891,384,4,2017-05-15,2017-05-18 00:00:00.000000000,2017-05-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
892,651,4,2017-05-15,2017-05-18 00:00:00.000000000,2017-05-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
893,1293,4,2017-05-16,2017-05-19 00:00:00.000000000,2017-05-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
894,1320,4,2017-05-16,2017-05-19 00:00:00.000000000,2017-05-19 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
895,857,4,2017-05-18,2017-05-21 00:00:00.000000000,2017-05-19 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
896,376,4,2017-05-19,2017-05-22 00:00:00.000000000,2017-05-21 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,True
897,47,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-21 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,True
898,352,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
899,605,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-21 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
900,971,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
901,345,4,2017-05-21,2017-05-22 00:00:00.000000000,2017-05-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
902,1278,4,2017-05-21,2017-05-24 00:00:00.000000000,2017-05-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
903,179,4,2017-05-22,2017-05-23 00:00:00.000000000,2017-05-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
904,1020,4,2017-05-23,2017-05-26 00:00:00.000000000,2017-05-24 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
905,609,4,2017-05-23,2017-05-26 00:00:00.000000000,2017-05-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
906,877,4,2017-05-23,2017-05-26 00:00:00.000000000,2017-05-26 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
907,120,4,2017-05-24,2017-05-26 00:00:00.000000000,2017-05-27 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
908,402,4,2017-05-25,2017-05-28 00:00:00.000000000,2017-05-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
909,188,4,2017-05-26,2017-05-27 00:00:00.000000000,2017-05-28 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,True
910,342,4,2017-05-26,2017-05-28 00:00:00.000000000,2017-05-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
911,887,4,2017-05-26,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
912,519,4,2017-05-27,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,True
913,699,4,2017-05-27,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
914,1068,4,2017-05-28,2017-05-31 00:00:00.000000000,2017-05-31 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
915,215,4,2017-05-28,2017-05-30 00:00:00.000000000,2017-05-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
916,718,4,2017-05-28,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
917,881,4,2017-05-29,2017-05-31 00:00:00.000000000,2017-06-01 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
918,242,4,2017-05-30,2017-05-31 00:00:00.000000000,2017-05-31 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
919,781,4,2017-05-30,2017-05-31 00:00:00.000000000,2017-05-31 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
920,966,4,2017-05-30,2017-06-01 00:00:00.000000000,2017-06-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
921,628,4,2017-05-31,2017-06-02 00:00:00.000000000,2017-06-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
922,656,4,2017-05-31,2017-06-01 00:00:00.000000000,2017-06-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
923,769,4,2017-05-31,2017-06-03 00:00:00.000000000,2017-06-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
924,68,3,2017-06-02,2017-06-02 00:00:00.000000000,2017-06-03 23:36:52.290502793,3,8,2024-04-30 13:07:13.382187,postgres,True,1.0,False
925,1316,4,2017-06-02,2017-06-05 00:00:00.000000000,2017-06-03 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
926,233,4,2017-06-03,2017-06-05 00:00:00.000000000,2017-06-06 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
927,1438,4,2017-06-03,2017-06-05 00:00:00.000000000,2017-06-06 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
928,957,4,2017-06-05,2017-06-06 00:00:00.000000000,2017-06-06 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
929,472,4,2017-06-05,2017-06-06 00:00:00.000000000,2017-06-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
930,1224,4,2017-06-05,2017-06-06 00:00:00.000000000,2017-06-06 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
931,631,4,2017-06-07,2017-06-08 00:00:00.000000000,2017-06-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
932,804,4,2017-06-07,2017-06-08 00:00:00.000000000,2017-06-09 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
933,909,4,2017-06-07,2017-06-10 00:00:00.000000000,2017-06-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
934,93,4,2017-06-09,2017-06-10 00:00:00.000000000,2017-06-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,True
935,43,3,2017-06-10,2017-06-10 00:00:00.000000000,2017-06-11 23:36:52.290502793,3,8,2024-04-30 13:07:13.382187,postgres,True,1.0,True
936,265,4,2017-06-10,2017-06-13 00:00:00.000000000,2017-06-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
937,73,4,2017-06-11,2017-06-14 00:00:00.000000000,2017-06-13 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
938,129,4,2017-06-11,2017-06-12 00:00:00.000000000,2017-06-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
939,1407,4,2017-06-11,2017-06-12 00:00:00.000000000,2017-06-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
940,585,4,2017-06-12,2017-06-14 00:00:00.000000000,2017-06-13 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
941,736,4,2017-06-12,2017-06-14 00:00:00.000000000,2017-06-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
942,537,4,2017-06-13,2017-06-16 00:00:00.000000000,2017-06-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
943,1025,4,2017-06-13,2017-06-15 00:00:00.000000000,2017-06-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
944,138,4,2017-06-14,2017-06-15 00:00:00.000000000,2017-06-17 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,2.0,False
945,167,4,2017-06-14,2017-06-15 00:00:00.000000000,2017-06-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
946,525,4,2017-06-14,2017-06-16 00:00:00.000000000,2017-06-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
947,278,4,2017-06-15,2017-06-18 00:00:00.000000000,2017-06-17 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
948,618,4,2017-06-15,2017-06-17 00:00:00.000000000,2017-06-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
949,867,4,2017-06-16,2017-06-18 00:00:00.000000000,2017-06-17 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
950,142,4,2017-06-16,2017-06-19 00:00:00.000000000,2017-06-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
951,339,4,2017-06-16,2017-06-19 00:00:00.000000000,2017-06-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
952,355,4,2017-06-16,2017-06-18 00:00:00.000000000,2017-06-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
953,658,4,2017-06-16,2017-06-18 00:00:00.000000000,2017-06-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
954,611,4,2017-06-17,2017-06-20 00:00:00.000000000,2017-06-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
955,880,4,2017-06-17,2017-06-19 00:00:00.000000000,2017-06-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
956,1184,4,2017-06-17,2017-06-19 00:00:00.000000000,2017-06-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
957,722,4,2017-06-17,2017-06-20 00:00:00.000000000,2017-06-20 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
958,1276,4,2017-06-18,2017-06-20 00:00:00.000000000,2017-06-19 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,True
959,650,4,2017-06-18,2017-06-21 00:00:00.000000000,2017-06-21 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
960,1390,4,2017-06-18,2017-06-19 00:00:00.000000000,2017-06-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
961,82,4,2017-06-19,2017-06-21 00:00:00.000000000,2017-06-22 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
962,570,4,2017-06-19,2017-06-22 00:00:00.000000000,2017-06-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
963,1432,4,2017-06-19,2017-06-21 00:00:00.000000000,2017-06-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
964,404,4,2017-06-20,2017-06-22 00:00:00.000000000,2017-06-22 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
965,457,4,2017-06-20,2017-06-22 00:00:00.000000000,2017-06-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
966,389,4,2017-06-20,2017-06-22 00:00:00.000000000,2017-06-22 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
967,1323,4,2017-06-21,2017-06-24 00:00:00.000000000,2017-06-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
968,1403,4,2017-06-21,2017-06-23 00:00:00.000000000,2017-06-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
969,248,4,2017-06-21,2017-06-24 00:00:00.000000000,2017-06-22 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
970,836,4,2017-06-22,2017-06-25 00:00:00.000000000,2017-06-23 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
971,1426,4,2017-06-22,2017-06-23 00:00:00.000000000,2017-06-24 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,True,1.0,False
972,270,4,2017-06-23,2017-06-24 00:00:00.000000000,2017-06-25 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,True
973,238,4,2017-06-24,2017-06-27 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
974,511,4,2017-06-24,2017-06-27 00:00:00.000000000,2017-06-27 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
975,1092,4,2017-06-25,2017-06-27 00:00:00.000000000,2017-06-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
976,1266,4,2017-06-25,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
977,400,4,2017-06-26,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
978,1123,4,2017-06-26,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
979,1190,4,2017-06-26,2017-06-29 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
980,328,4,2017-06-26,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
981,687,4,2017-06-26,2017-06-29 00:00:00.000000000,2017-06-28 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
982,1423,4,2017-06-26,2017-06-29 00:00:00.000000000,2017-06-28 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,False,,False
983,1158,4,2017-06-27,2017-06-28 00:00:00.000000000,2017-06-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
984,1287,4,2017-06-27,2017-06-28 00:00:00.000000000,2017-06-29 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
985,461,4,2017-06-30,2017-07-02 00:00:00.000000000,2017-07-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
986,556,4,2017-06-30,2017-07-03 00:00:00.000000000,2017-07-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
987,172,4,2017-07-02,2017-07-04 00:00:00.000000000,2017-07-04 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
988,436,4,2017-07-02,2017-07-04 00:00:00.000000000,2017-07-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
989,1145,4,2017-07-02,2017-07-04 00:00:00.000000000,2017-07-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
990,706,4,2017-07-04,2017-07-07 00:00:00.000000000,2017-07-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
991,751,4,2017-07-06,2017-07-07 00:00:00.000000000,2017-07-09 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,2.0,True
992,723,4,2017-07-07,2017-07-10 00:00:00.000000000,2017-07-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
993,1415,4,2017-07-09,2017-07-11 00:00:00.000000000,2017-07-11 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
994,419,4,2017-07-09,2017-07-11 00:00:00.000000000,2017-07-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
995,621,4,2017-07-11,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
996,915,4,2017-07-11,2017-07-12 00:00:00.000000000,2017-07-12 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,False,,False
997,485,4,2017-07-11,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
998,219,4,2017-07-12,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
999,590,4,2017-07-12,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1000,645,4,2017-07-12,2017-07-14 00:00:00.000000000,2017-07-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1001,354,4,2017-07-13,2017-07-16 00:00:00.000000000,2017-07-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1002,1418,4,2017-07-14,2017-07-16 00:00:00.000000000,2017-07-16 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,True
1003,503,4,2017-07-14,2017-07-16 00:00:00.000000000,2017-07-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1004,1389,4,2017-07-14,2017-07-17 00:00:00.000000000,2017-07-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1005,266,4,2017-07-15,2017-07-17 00:00:00.000000000,2017-07-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1006,1070,4,2017-07-15,2017-07-18 00:00:00.000000000,2017-07-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1007,1115,4,2017-07-16,2017-07-17 00:00:00.000000000,2017-07-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1008,1345,4,2017-07-16,2017-07-18 00:00:00.000000000,2017-07-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1009,1064,4,2017-07-16,2017-07-19 00:00:00.000000000,2017-07-19 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres,False,,False
1010,8,3,2017-07-18,2017-07-18 00:00:00.000000000,2017-07-19 23:36:52.290502793,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1011,495,4,2017-07-18,2017-07-21 00:00:00.000000000,2017-07-21 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,False,,False
1012,620,4,2017-07-18,2017-07-20 00:00:00.000000000,2017-07-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1013,174,4,2017-07-19,2017-07-22 00:00:00.000000000,2017-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1014,748,4,2017-07-19,2017-07-21 00:00:00.000000000,2017-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1015,799,4,2017-07-19,2017-07-22 00:00:00.000000000,2017-07-21 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,False
1016,1417,4,2017-07-19,2017-07-20 00:00:00.000000000,2017-07-21 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1017,168,4,2017-07-20,2017-07-21 00:00:00.000000000,2017-07-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1018,290,4,2017-07-22,2017-07-23 00:00:00.000000000,2017-07-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,True
1019,408,4,2017-07-22,2017-07-23 00:00:00.000000000,2017-07-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1020,16,3,2017-07-23,2017-07-23 00:00:00.000000000,2017-07-24 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1021,125,4,2017-07-23,2017-07-24 00:00:00.000000000,2017-07-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1022,353,4,2017-07-23,2017-07-26 00:00:00.000000000,2017-07-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,False,,True
1023,356,4,2017-07-23,2017-07-26 00:00:00.000000000,2017-07-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1024,837,4,2017-07-23,2017-07-25 00:00:00.000000000,2017-07-26 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1025,1304,4,2017-07-23,2017-07-26 00:00:00.000000000,2017-07-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1026,1370,4,2017-07-26,2017-07-28 00:00:00.000000000,2017-07-29 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1027,588,4,2017-07-26,2017-07-28 00:00:00.000000000,2017-07-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1028,1273,4,2017-07-27,2017-07-28 00:00:00.000000000,2017-07-30 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,True
1029,407,4,2017-07-29,2017-07-30 00:00:00.000000000,2017-08-01 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres,True,2.0,False
1030,161,4,2017-07-29,2017-07-30 00:00:00.000000000,2017-07-31 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,True,1.0,True
1031,1308,4,2017-07-30,2017-08-01 00:00:00.000000000,2017-08-02 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres,True,1.0,False
1032,429,4,2017-07-30,2017-08-02 00:00:00.000000000,2017-08-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres,False,,False
1033,582,4,2017-07-30,2017-07-31 00:00:00.000000000,2017-08-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres,True,2.0,False
