order_id,item_id,product_id,quantity,list_price,discount,extract_time,source
912,2.0,71,2,416.99,0.05,2024-04-30 13:07:13.468028,postgres
912,3.0,101,1,339.99,0.05,2024-04-30 13:07:13.468028,postgres
912,4.0,2,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres
913,1.0,90,2,209.99,0.1,2024-04-30 13:07:13.468028,postgres
913,2.0,24,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres
914,1.0,38,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres
914,2.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
914,3.0,106,1,449.99,0.05,2024-04-30 13:07:13.468028,postgres
914,4.0,46,1,1409.99,0.1,2024-04-30 13:07:13.468028,postgres
915,1.0,64,1,489.99,0.05,2024-04-30 13:07:13.468028,postgres
915,2.0,48,1,1499.99,0.07,2024-04-30 13:07:13.468028,postgres
915,3.0,42,1,2299.99,0.2,2024-04-30 13:07:13.468028,postgres
915,4.0,2,1,749.99,0.07,2024-04-30 13:07:13.468028,postgres
916,1.0,92,1,209.99,0.2,2024-04-30 13:07:13.468028,postgres
917,1.0,41,1,1469.99,0.07,2024-04-30 13:07:13.468028,postgres
918,1.0,91,1,349.99,0.2,2024-04-30 13:07:13.468028,postgres
918,2.0,31,1,1632.99,0.1,2024-04-30 13:07:13.468028,postgres
918,3.0,4,2,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
919,1.0,7,1,3999.99,0.07,2024-04-30 13:07:13.468028,postgres
919,2.0,44,1,539.99,0.1,2024-04-30 13:07:13.468028,postgres
920,1.0,76,1,299.99,0.05,2024-04-30 13:07:13.468028,postgres
920,2.0,39,2,1499.99,0.07,2024-04-30 13:07:13.468028,postgres
920,3.0,78,1,647.99,0.05,2024-04-30 13:07:13.468028,postgres
920,4.0,80,2,761.99,0.07,2024-04-30 13:07:13.468028,postgres
921,1.0,77,1,799.99,0.2,2024-04-30 13:07:13.468028,postgres
921,2.0,75,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres
921,3.0,48,1,1499.99,0.1,2024-04-30 13:07:13.468028,postgres
922,1.0,68,1,449.99,0.2,2024-04-30 13:07:13.468028,postgres
922,2.0,73,1,749.99,0.2,2024-04-30 13:07:13.468028,postgres
923,1.0,74,2,439.99,0.05,2024-04-30 13:07:13.468028,postgres
923,2.0,6,1,469.99,0.1,2024-04-30 13:07:13.468028,postgres
924,1.0,97,2,349.99,0.2,2024-04-30 13:07:13.468028,postgres
924,2.0,36,1,832.99,0.2,2024-04-30 13:07:13.468028,postgres
925,1.0,97,1,349.99,0.07,2024-04-30 13:07:13.468028,postgres
925,2.0,62,2,3499.99,0.2,2024-04-30 13:07:13.468028,postgres
926,1.0,37,2,379.99,0.2,2024-04-30 13:07:13.468028,postgres
927,1.0,74,2,439.99,0.1,2024-04-30 13:07:13.468028,postgres
927,2.0,16,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
927,3.0,50,1,5999.99,0.1,2024-04-30 13:07:13.468028,postgres
927,4.0,3,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres
927,5.0,43,1,5299.99,0.07,2024-04-30 13:07:13.468028,postgres
928,1.0,71,2,416.99,0.05,2024-04-30 13:07:13.468028,postgres
929,1.0,82,1,659.99,0.2,2024-04-30 13:07:13.468028,postgres
929,2.0,63,2,3499.99,0.1,2024-04-30 13:07:13.468028,postgres
929,3.0,24,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
930,1.0,56,2,5499.99,0.07,2024-04-30 13:07:13.468028,postgres
930,2.0,82,1,659.99,0.07,2024-04-30 13:07:13.468028,postgres
930,3.0,60,1,1559.99,0.1,2024-04-30 13:07:13.468028,postgres
930,4.0,65,2,346.99,0.05,2024-04-30 13:07:13.468028,postgres
930,5.0,51,2,6499.99,0.1,2024-04-30 13:07:13.468028,postgres
931,1.0,49,2,3499.99,0.07,2024-04-30 13:07:13.468028,postgres
931,2.0,76,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres
932,1.0,74,1,439.99,0.05,2024-04-30 13:07:13.468028,postgres
933,1.0,77,1,799.99,0.07,2024-04-30 13:07:13.468028,postgres
933,2.0,21,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres
933,3.0,75,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres
934,1.0,35,2,832.99,0.05,2024-04-30 13:07:13.468028,postgres
934,2.0,48,1,1499.99,0.05,2024-04-30 13:07:13.468028,postgres
934,3.0,18,1,449.0,0.1,2024-04-30 13:07:13.468028,postgres
934,4.0,61,1,4999.99,0.07,2024-04-30 13:07:13.468028,postgres
934,5.0,56,2,5499.99,0.2,2024-04-30 13:07:13.468028,postgres
935,1.0,65,2,346.99,0.2,2024-04-30 13:07:13.468028,postgres
935,2.0,76,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres
935,3.0,6,1,469.99,0.07,2024-04-30 13:07:13.468028,postgres
935,4.0,38,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres
936,1.0,70,1,659.99,0.1,2024-04-30 13:07:13.468028,postgres
936,2.0,44,1,539.99,0.07,2024-04-30 13:07:13.468028,postgres
937,1.0,108,2,449.99,0.1,2024-04-30 13:07:13.468028,postgres
937,2.0,51,2,6499.99,0.07,2024-04-30 13:07:13.468028,postgres
937,3.0,58,2,4999.99,0.07,2024-04-30 13:07:13.468028,postgres
937,4.0,28,2,2499.99,0.07,2024-04-30 13:07:13.468028,postgres
937,5.0,66,1,250.99,0.2,2024-04-30 13:07:13.468028,postgres
938,1.0,4,1,2899.99,0.05,2024-04-30 13:07:13.468028,postgres
938,2.0,13,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres
939,1.0,5,1,1320.99,0.1,2024-04-30 13:07:13.468028,postgres
939,2.0,107,2,416.99,0.2,2024-04-30 13:07:13.468028,postgres
940,1.0,75,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
941,1.0,25,1,499.99,0.1,2024-04-30 13:07:13.468028,postgres
941,2.0,102,2,489.99,0.05,2024-04-30 13:07:13.468028,postgres
941,3.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres
942,1.0,98,2,489.99,0.05,2024-04-30 13:07:13.468028,postgres
942,2.0,110,2,470.99,0.1,2024-04-30 13:07:13.468028,postgres
942,3.0,35,2,832.99,0.07,2024-04-30 13:07:13.468028,postgres
942,4.0,103,1,551.99,0.05,2024-04-30 13:07:13.468028,postgres
942,5.0,100,1,489.99,0.05,2024-04-30 13:07:13.468028,postgres
943,1.0,25,1,499.99,0.2,2024-04-30 13:07:13.468028,postgres
943,2.0,82,1,659.99,0.2,2024-04-30 13:07:13.468028,postgres
944,1.0,29,2,999.99,0.07,2024-04-30 13:07:13.468028,postgres
944,2.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
944,3.0,70,2,659.99,0.2,2024-04-30 13:07:13.468028,postgres
944,4.0,85,2,329.99,0.2,2024-04-30 13:07:13.468028,postgres
944,5.0,69,2,416.99,0.07,2024-04-30 13:07:13.468028,postgres
945,1.0,105,1,533.99,0.05,2024-04-30 13:07:13.468028,postgres
945,2.0,94,2,249.99,0.2,2024-04-30 13:07:13.468028,postgres
945,3.0,34,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres
945,4.0,44,2,539.99,0.1,2024-04-30 13:07:13.468028,postgres
945,5.0,50,2,5999.99,0.05,2024-04-30 13:07:13.468028,postgres
946,1.0,7,1,3999.99,0.1,2024-04-30 13:07:13.468028,postgres
946,2.0,85,2,329.99,0.2,2024-04-30 13:07:13.468028,postgres
946,3.0,62,1,3499.99,0.05,2024-04-30 13:07:13.468028,postgres
946,4.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
946,5.0,56,2,5499.99,0.07,2024-04-30 13:07:13.468028,postgres
947,1.0,32,1,469.99,0.05,2024-04-30 13:07:13.468028,postgres
947,2.0,42,2,2299.99,0.07,2024-04-30 13:07:13.468028,postgres
947,3.0,44,1,539.99,0.07,2024-04-30 13:07:13.468028,postgres
948,1.0,23,2,299.99,0.2,2024-04-30 13:07:13.468028,postgres
948,2.0,20,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
948,3.0,101,1,339.99,0.2,2024-04-30 13:07:13.468028,postgres
948,4.0,92,2,209.99,0.2,2024-04-30 13:07:13.468028,postgres
948,5.0,72,2,619.99,0.2,2024-04-30 13:07:13.468028,postgres
949,1.0,9,2,2999.99,0.1,2024-04-30 13:07:13.468028,postgres
949,2.0,55,2,2699.99,0.05,2024-04-30 13:07:13.468028,postgres
950,1.0,56,1,5499.99,0.05,2024-04-30 13:07:13.468028,postgres
951,1.0,59,1,2599.99,0.1,2024-04-30 13:07:13.468028,postgres
951,2.0,43,2,5299.99,0.1,2024-04-30 13:07:13.468028,postgres
951,3.0,62,2,3499.99,0.2,2024-04-30 13:07:13.468028,postgres
952,1.0,20,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres
952,2.0,57,1,1999.99,0.05,2024-04-30 13:07:13.468028,postgres
953,1.0,23,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres
954,1.0,4,2,2899.99,0.1,2024-04-30 13:07:13.468028,postgres
955,1.0,43,1,5299.99,0.1,2024-04-30 13:07:13.468028,postgres
955,2.0,31,2,1632.99,0.07,2024-04-30 13:07:13.468028,postgres
955,3.0,96,1,349.99,0.05,2024-04-30 13:07:13.468028,postgres
955,4.0,63,1,3499.99,0.2,2024-04-30 13:07:13.468028,postgres
956,1.0,76,2,299.99,0.1,2024-04-30 13:07:13.468028,postgres
956,2.0,23,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres
956,3.0,73,2,749.99,0.1,2024-04-30 13:07:13.468028,postgres
956,4.0,13,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
956,5.0,79,2,402.99,0.1,2024-04-30 13:07:13.468028,postgres
957,1.0,108,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres
957,2.0,14,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres
957,3.0,70,2,659.99,0.05,2024-04-30 13:07:13.468028,postgres
957,4.0,66,1,250.99,0.07,2024-04-30 13:07:13.468028,postgres
957,5.0,111,1,470.99,0.05,2024-04-30 13:07:13.468028,postgres
958,1.0,51,1,6499.99,0.1,2024-04-30 13:07:13.468028,postgres
958,2.0,76,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres
959,1.0,15,1,529.99,0.2,2024-04-30 13:07:13.468028,postgres
959,2.0,72,1,619.99,0.1,2024-04-30 13:07:13.468028,postgres
959,3.0,41,1,1469.99,0.05,2024-04-30 13:07:13.468028,postgres
959,4.0,65,1,346.99,0.07,2024-04-30 13:07:13.468028,postgres
960,1.0,73,2,749.99,0.05,2024-04-30 13:07:13.468028,postgres
960,2.0,52,1,875.99,0.1,2024-04-30 13:07:13.468028,postgres
960,3.0,48,2,1499.99,0.05,2024-04-30 13:07:13.468028,postgres
961,1.0,105,1,533.99,0.1,2024-04-30 13:07:13.468028,postgres
961,2.0,47,2,5299.99,0.2,2024-04-30 13:07:13.468028,postgres
961,3.0,65,2,346.99,0.07,2024-04-30 13:07:13.468028,postgres
962,1.0,65,2,346.99,0.07,2024-04-30 13:07:13.468028,postgres
962,2.0,64,2,489.99,0.07,2024-04-30 13:07:13.468028,postgres
963,1.0,4,1,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
964,1.0,90,1,209.99,0.2,2024-04-30 13:07:13.468028,postgres
964,2.0,74,1,439.99,0.2,2024-04-30 13:07:13.468028,postgres
965,1.0,90,2,209.99,0.1,2024-04-30 13:07:13.468028,postgres
966,2.0,73,1,749.99,0.07,2024-04-30 13:07:13.468028,postgres
967,1.0,66,1,250.99,0.2,2024-04-30 13:07:13.468028,postgres
967,2.0,77,2,799.99,0.05,2024-04-30 13:07:13.468028,postgres
967,4.0,103,1,551.99,0.2,2024-04-30 13:07:13.468028,postgres
968,2.0,61,2,4999.99,0.05,2024-04-30 13:07:13.468028,postgres
968,3.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres
969,1.0,74,1,439.99,0.2,2024-04-30 13:07:13.468028,postgres
969,2.0,36,1,832.99,0.1,2024-04-30 13:07:13.468028,postgres
970,1.0,85,1,329.99,0.1,2024-04-30 13:07:13.468028,postgres
970,2.0,48,2,1499.99,0.1,2024-04-30 13:07:13.468028,postgres
970,3.0,54,2,3199.99,0.1,2024-04-30 13:07:13.468028,postgres
970,4.0,68,1,449.99,0.1,2024-04-30 13:07:13.468028,postgres
971,1.0,70,2,659.99,0.05,2024-04-30 13:07:13.468028,postgres
971,2.0,65,2,346.99,0.07,2024-04-30 13:07:13.468028,postgres
971,3.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres
971,4.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres
971,5.0,38,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres
972,1.0,100,1,489.99,0.2,2024-04-30 13:07:13.468028,postgres
972,2.0,63,1,3499.99,0.07,2024-04-30 13:07:13.468028,postgres
973,1.0,4,2,2899.99,0.1,2024-04-30 13:07:13.468028,postgres
973,2.0,28,2,2499.99,0.1,2024-04-30 13:07:13.468028,postgres
973,3.0,47,2,5299.99,0.05,2024-04-30 13:07:13.468028,postgres
973,4.0,71,1,416.99,0.07,2024-04-30 13:07:13.468028,postgres
974,1.0,33,2,469.99,0.1,2024-04-30 13:07:13.468028,postgres
974,2.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
975,1.0,110,2,470.99,0.2,2024-04-30 13:07:13.468028,postgres
976,1.0,26,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
976,2.0,39,1,1499.99,0.07,2024-04-30 13:07:13.468028,postgres
977,1.0,52,2,875.99,0.1,2024-04-30 13:07:13.468028,postgres
977,2.0,69,2,416.99,0.05,2024-04-30 13:07:13.468028,postgres
977,3.0,27,1,999.99,0.05,2024-04-30 13:07:13.468028,postgres
977,4.0,80,2,761.99,0.05,2024-04-30 13:07:13.468028,postgres
978,1.0,106,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres
978,2.0,25,2,499.99,0.2,2024-04-30 13:07:13.468028,postgres
978,3.0,108,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres
979,1.0,55,1,2699.99,0.05,2024-04-30 13:07:13.468028,postgres
979,2.0,71,2,416.99,0.2,2024-04-30 13:07:13.468028,postgres
979,3.0,12,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres
979,4.0,52,1,875.99,0.2,2024-04-30 13:07:13.468028,postgres
980,1.0,49,2,3499.99,0.2,2024-04-30 13:07:13.468028,postgres
980,2.0,9,1,2999.99,0.1,2024-04-30 13:07:13.468028,postgres
980,3.0,64,1,489.99,0.1,2024-04-30 13:07:13.468028,postgres
981,1.0,35,1,832.99,0.1,2024-04-30 13:07:13.468028,postgres
981,2.0,95,2,299.99,0.05,2024-04-30 13:07:13.468028,postgres
981,3.0,21,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres
981,4.0,36,2,832.99,0.1,2024-04-30 13:07:13.468028,postgres
981,5.0,61,1,4999.99,0.07,2024-04-30 13:07:13.468028,postgres
982,1.0,22,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
982,2.0,110,1,470.99,0.07,2024-04-30 13:07:13.468028,postgres
982,3.0,52,1,875.99,0.07,2024-04-30 13:07:13.468028,postgres
982,4.0,40,2,4999.99,0.05,2024-04-30 13:07:13.468028,postgres
983,1.0,63,1,3499.99,0.1,2024-04-30 13:07:13.468028,postgres
983,2.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
983,3.0,68,1,449.99,0.07,2024-04-30 13:07:13.468028,postgres
983,4.0,81,2,1099.99,0.07,2024-04-30 13:07:13.468028,postgres
984,1.0,68,1,449.99,0.2,2024-04-30 13:07:13.468028,postgres
984,2.0,81,2,1099.99,0.2,2024-04-30 13:07:13.468028,postgres
984,3.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres
984,4.0,111,1,470.99,0.2,2024-04-30 13:07:13.468028,postgres
985,1.0,5,2,1320.99,0.07,2024-04-30 13:07:13.468028,postgres
985,2.0,59,1,2599.99,0.2,2024-04-30 13:07:13.468028,postgres
985,3.0,78,2,647.99,0.05,2024-04-30 13:07:13.468028,postgres
986,2.0,78,1,647.99,0.05,2024-04-30 13:07:13.468028,postgres
986,3.0,26,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres
987,1.0,51,2,6499.99,0.1,2024-04-30 13:07:13.468028,postgres
987,2.0,60,2,1559.99,0.2,2024-04-30 13:07:13.468028,postgres
987,3.0,80,1,761.99,0.07,2024-04-30 13:07:13.468028,postgres
988,1.0,35,1,832.99,0.2,2024-04-30 13:07:13.468028,postgres
988,2.0,38,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres
988,3.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres
989,1.0,99,1,299.99,0.05,2024-04-30 13:07:13.468028,postgres
989,2.0,27,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres
989,3.0,70,1,659.99,0.1,2024-04-30 13:07:13.468028,postgres
989,5.0,5,1,1320.99,0.1,2024-04-30 13:07:13.468028,postgres
990,1.0,6,2,469.99,0.2,2024-04-30 13:07:13.468028,postgres
990,2.0,29,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres
990,3.0,91,1,349.99,0.1,2024-04-30 13:07:13.468028,postgres
990,4.0,14,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
991,1.0,9,2,2999.99,0.2,2024-04-30 13:07:13.468028,postgres
991,2.0,79,1,402.99,0.2,2024-04-30 13:07:13.468028,postgres
991,3.0,34,1,469.99,0.2,2024-04-30 13:07:13.468028,postgres
992,1.0,45,1,869.99,0.07,2024-04-30 13:07:13.468028,postgres
992,2.0,102,1,489.99,0.1,2024-04-30 13:07:13.468028,postgres
992,3.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres
992,4.0,101,2,339.99,0.2,2024-04-30 13:07:13.468028,postgres
992,5.0,7,1,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
993,1.0,58,1,4999.99,0.2,2024-04-30 13:07:13.468028,postgres
993,2.0,36,2,832.99,0.1,2024-04-30 13:07:13.468028,postgres
993,3.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres
993,4.0,99,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres
993,5.0,79,2,402.99,0.1,2024-04-30 13:07:13.468028,postgres
994,1.0,37,2,379.99,0.1,2024-04-30 13:07:13.468028,postgres
994,2.0,45,1,869.99,0.2,2024-04-30 13:07:13.468028,postgres
994,3.0,66,1,250.99,0.07,2024-04-30 13:07:13.468028,postgres
995,1.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
995,2.0,90,1,209.99,0.2,2024-04-30 13:07:13.468028,postgres
995,3.0,101,1,339.99,0.1,2024-04-30 13:07:13.468028,postgres
996,1.0,68,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres
996,2.0,32,1,469.99,0.05,2024-04-30 13:07:13.468028,postgres
997,2.0,105,2,533.99,0.2,2024-04-30 13:07:13.468028,postgres
997,3.0,14,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres
998,1.0,26,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres
998,2.0,105,1,533.99,0.2,2024-04-30 13:07:13.468028,postgres
999,1.0,70,2,659.99,0.07,2024-04-30 13:07:13.468028,postgres
999,2.0,106,1,449.99,0.05,2024-04-30 13:07:13.468028,postgres
1000,1.0,65,2,346.99,0.05,2024-04-30 13:07:13.468028,postgres
1000,2.0,111,1,470.99,0.1,2024-04-30 13:07:13.468028,postgres
1000,3.0,19,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres
1000,4.0,29,2,999.99,0.05,2024-04-30 13:07:13.468028,postgres
1001,1.0,72,1,619.99,0.05,2024-04-30 13:07:13.468028,postgres
1001,2.0,45,2,869.99,0.05,2024-04-30 13:07:13.468028,postgres
1001,3.0,58,1,4999.99,0.1,2024-04-30 13:07:13.468028,postgres
1001,4.0,111,1,470.99,0.07,2024-04-30 13:07:13.468028,postgres
1002,1.0,100,1,489.99,0.05,2024-04-30 13:07:13.468028,postgres
1002,3.0,8,2,1799.99,0.1,2024-04-30 13:07:13.468028,postgres
1002,4.0,79,1,402.99,0.2,2024-04-30 13:07:13.468028,postgres
1003,1.0,34,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres
1003,2.0,51,2,6499.99,0.05,2024-04-30 13:07:13.468028,postgres
1004,1.0,36,2,832.99,0.1,2024-04-30 13:07:13.468028,postgres
1005,1.0,14,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
1005,2.0,81,2,1099.99,0.1,2024-04-30 13:07:13.468028,postgres
1005,3.0,99,1,299.99,0.1,2024-04-30 13:07:13.468028,postgres
1006,1.0,20,1,599.99,0.07,2024-04-30 13:07:13.468028,postgres
1006,2.0,68,1,449.99,0.1,2024-04-30 13:07:13.468028,postgres
1006,3.0,56,2,5499.99,0.07,2024-04-30 13:07:13.468028,postgres
1006,4.0,65,1,346.99,0.1,2024-04-30 13:07:13.468028,postgres
1006,5.0,46,1,1409.99,0.1,2024-04-30 13:07:13.468028,postgres
1007,1.0,26,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres
1007,2.0,11,1,1680.99,0.05,2024-04-30 13:07:13.468028,postgres
1007,3.0,85,2,329.99,0.1,2024-04-30 13:07:13.468028,postgres
1007,4.0,76,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres
1007,5.0,106,2,449.99,0.1,2024-04-30 13:07:13.468028,postgres
1008,1.0,71,1,416.99,0.2,2024-04-30 13:07:13.468028,postgres
1008,2.0,2,1,749.99,0.1,2024-04-30 13:07:13.468028,postgres
1008,3.0,95,1,299.99,0.07,2024-04-30 13:07:13.468028,postgres
1009,1.0,95,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres
1009,2.0,44,1,539.99,0.07,2024-04-30 13:07:13.468028,postgres
1010,1.0,109,2,416.99,0.1,2024-04-30 13:07:13.468028,postgres
1011,2.0,99,2,299.99,0.2,2024-04-30 13:07:13.468028,postgres
1011,3.0,16,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
1011,4.0,68,2,449.99,0.05,2024-04-30 13:07:13.468028,postgres
1012,1.0,8,1,1799.99,0.07,2024-04-30 13:07:13.468028,postgres
1012,2.0,64,1,489.99,0.2,2024-04-30 13:07:13.468028,postgres
1013,1.0,60,2,1559.99,0.05,2024-04-30 13:07:13.468028,postgres
1014,1.0,97,1,349.99,0.2,2024-04-30 13:07:13.468028,postgres
1014,2.0,45,2,869.99,0.05,2024-04-30 13:07:13.468028,postgres
1014,3.0,81,2,1099.99,0.1,2024-04-30 13:07:13.468028,postgres
1014,4.0,59,1,2599.99,0.05,2024-04-30 13:07:13.468028,postgres
1015,1.0,6,2,469.99,0.1,2024-04-30 13:07:13.468028,postgres
1015,2.0,73,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres
1015,3.0,101,2,339.99,0.1,2024-04-30 13:07:13.468028,postgres
1015,4.0,13,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres
1016,1.0,76,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres
1017,1.0,89,1,209.99,0.07,2024-04-30 13:07:13.468028,postgres
1017,2.0,82,2,659.99,0.2,2024-04-30 13:07:13.468028,postgres
1017,3.0,100,1,489.99,0.2,2024-04-30 13:07:13.468028,postgres
1017,4.0,18,2,449.0,0.2,2024-04-30 13:07:13.468028,postgres
1017,5.0,77,2,799.99,0.1,2024-04-30 13:07:13.468028,postgres
1018,1.0,76,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres
1018,2.0,97,2,349.99,0.1,2024-04-30 13:07:13.468028,postgres
1018,3.0,91,1,349.99,0.2,2024-04-30 13:07:13.468028,postgres
1019,1.0,30,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres
1019,2.0,52,1,875.99,0.2,2024-04-30 13:07:13.468028,postgres
1019,3.0,37,1,379.99,0.05,2024-04-30 13:07:13.468028,postgres
1019,4.0,93,2,209.99,0.2,2024-04-30 13:07:13.468028,postgres
1020,1.0,20,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres
1020,2.0,69,2,416.99,0.05,2024-04-30 13:07:13.468028,postgres
1020,3.0,15,1,529.99,0.07,2024-04-30 13:07:13.468028,postgres
1020,4.0,57,2,1999.99,0.1,2024-04-30 13:07:13.468028,postgres
1020,5.0,40,2,4999.99,0.05,2024-04-30 13:07:13.468028,postgres
1021,1.0,49,2,3499.99,0.07,2024-04-30 13:07:13.468028,postgres
1021,2.0,23,2,299.99,0.07,2024-04-30 13:07:13.468028,postgres
1022,1.0,33,1,469.99,0.2,2024-04-30 13:07:13.468028,postgres
1022,2.0,46,1,1409.99,0.1,2024-04-30 13:07:13.468028,postgres
1022,3.0,65,1,346.99,0.07,2024-04-30 13:07:13.468028,postgres
1022,4.0,5,1,1320.99,0.07,2024-04-30 13:07:13.468028,postgres
1023,1.0,91,1,349.99,0.07,2024-04-30 13:07:13.468028,postgres
1023,2.0,43,2,5299.99,0.1,2024-04-30 13:07:13.468028,postgres
1024,1.0,104,1,481.99,0.2,2024-04-30 13:07:13.468028,postgres
1024,2.0,28,2,2499.99,0.05,2024-04-30 13:07:13.468028,postgres
1024,3.0,98,2,489.99,0.2,2024-04-30 13:07:13.468028,postgres
1024,4.0,96,2,349.99,0.1,2024-04-30 13:07:13.468028,postgres
1024,5.0,91,1,349.99,0.2,2024-04-30 13:07:13.468028,postgres
1025,1.0,89,1,209.99,0.07,2024-04-30 13:07:13.468028,postgres
1025,2.0,102,1,489.99,0.1,2024-04-30 13:07:13.468028,postgres
1025,3.0,39,1,1499.99,0.1,2024-04-30 13:07:13.468028,postgres
1025,4.0,15,1,529.99,0.05,2024-04-30 13:07:13.468028,postgres
1025,5.0,66,2,250.99,0.05,2024-04-30 13:07:13.468028,postgres
1026,1.0,7,2,3999.99,0.07,2024-04-30 13:07:13.468028,postgres
1027,1.0,95,2,299.99,0.1,2024-04-30 13:07:13.468028,postgres
1027,2.0,14,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
1028,1.0,111,2,470.99,0.1,2024-04-30 13:07:13.468028,postgres
1028,2.0,10,1,1549.0,0.2,2024-04-30 13:07:13.468028,postgres
1028,3.0,41,1,1469.99,0.2,2024-04-30 13:07:13.468028,postgres
1028,4.0,35,2,832.99,0.1,2024-04-30 13:07:13.468028,postgres
1028,5.0,108,1,449.99,0.2,2024-04-30 13:07:13.468028,postgres
1029,1.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres
1029,2.0,55,1,2699.99,0.1,2024-04-30 13:07:13.468028,postgres
1029,3.0,40,1,4999.99,0.2,2024-04-30 13:07:13.468028,postgres
1029,4.0,68,2,449.99,0.1,2024-04-30 13:07:13.468028,postgres
1030,1.0,27,1,999.99,0.05,2024-04-30 13:07:13.468028,postgres
1030,2.0,10,2,1549.0,0.1,2024-04-30 13:07:13.468028,postgres
1030,3.0,72,1,619.99,0.1,2024-04-30 13:07:13.468028,postgres
1031,1.0,27,2,999.99,0.2,2024-04-30 13:07:13.468028,postgres
1031,2.0,108,2,449.99,0.2,2024-04-30 13:07:13.468028,postgres
1032,1.0,60,2,1559.99,0.1,2024-04-30 13:07:13.468028,postgres
1032,2.0,17,1,429.0,0.1,2024-04-30 13:07:13.468028,postgres
1033,1.0,26,1,599.99,0.07,2024-04-30 13:07:13.468028,postgres
1033,2.0,109,2,416.99,0.1,2024-04-30 13:07:13.468028,postgres
1033,3.0,27,2,999.99,0.07,2024-04-30 13:07:13.468028,postgres
