order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source
821,1181,4,2017-04-05,2017-04-07 00:00:00.000000000,2017-04-08 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
822,294,4,2017-04-06,2017-04-08 00:00:00.000000000,2017-04-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
823,415,4,2017-04-06,2017-04-07 00:00:00.000000000,2017-04-08 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
824,993,4,2017-04-07,2017-04-09 00:00:00.000000000,2017-04-10 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
825,10,4,2017-04-07,2017-04-08 00:00:00.000000000,2017-04-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
826,45,4,2017-04-07,2017-04-10 00:00:00.000000000,2017-04-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
827,666,4,2017-04-07,2017-04-10 00:00:00.000000000,2017-04-10 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
828,246,4,2017-04-09,2017-04-10 00:00:00.000000000,2017-04-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
829,674,4,2017-04-09,2017-04-10 00:00:00.000000000,2017-04-10 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
830,431,4,2017-04-11,2017-04-14 00:00:00.000000000,2017-04-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
831,1000,4,2017-04-11,2017-04-12 00:00:00.000000000,2017-04-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
832,1215,4,2017-04-11,2017-04-12 00:00:00.000000000,2017-04-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
833,406,4,2017-04-12,2017-04-14 00:00:00.000000000,2017-04-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
834,890,4,2017-04-12,2017-04-13 00:00:00.000000000,2017-04-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
835,940,4,2017-04-13,2017-04-15 00:00:00.000000000,2017-04-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
836,455,4,2017-04-13,2017-04-16 00:00:00.000000000,2017-04-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
837,948,4,2017-04-13,2017-04-16 00:00:00.000000000,2017-04-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
838,1395,4,2017-04-14,2017-04-17 00:00:00.000000000,2017-04-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
839,1332,4,2017-04-15,2017-04-18 00:00:00.000000000,2017-04-16 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
840,372,4,2017-04-15,2017-04-16 00:00:00.000000000,2017-04-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
841,428,4,2017-04-15,2017-04-18 00:00:00.000000000,2017-04-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
842,1133,4,2017-04-15,2017-04-18 00:00:00.000000000,2017-04-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
843,1059,4,2017-04-16,2017-04-17 00:00:00.000000000,2017-04-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
844,1436,4,2017-04-16,2017-04-17 00:00:00.000000000,2017-04-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
845,662,4,2017-04-17,2017-04-18 00:00:00.000000000,2017-04-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
846,715,4,2017-04-17,2017-04-19 00:00:00.000000000,2017-04-19 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
847,329,4,2017-04-18,2017-04-19 00:00:00.000000000,2017-04-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
848,597,4,2017-04-18,2017-04-20 00:00:00.000000000,2017-04-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
849,776,4,2017-04-19,2017-04-20 00:00:00.000000000,2017-04-21 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
850,1346,4,2017-04-19,2017-04-22 00:00:00.000000000,2017-04-22 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
851,1139,4,2017-04-20,2017-04-21 00:00:00.000000000,2017-04-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
852,13,4,2017-04-21,2017-04-23 00:00:00.000000000,2017-04-22 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
853,883,4,2017-04-21,2017-04-24 00:00:00.000000000,2017-04-24 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
854,177,4,2017-04-22,2017-04-25 00:00:00.000000000,2017-04-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
855,775,4,2017-04-22,2017-04-23 00:00:00.000000000,2017-04-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
856,477,4,2017-04-23,2017-04-25 00:00:00.000000000,2017-04-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
857,1402,4,2017-04-24,2017-04-25 00:00:00.000000000,2017-04-26 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
858,162,4,2017-04-25,2017-04-27 00:00:00.000000000,2017-04-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
859,644,4,2017-04-25,2017-04-26 00:00:00.000000000,2017-04-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
860,473,4,2017-04-27,2017-04-29 00:00:00.000000000,2017-04-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
861,1177,4,2017-04-27,2017-04-29 00:00:00.000000000,2017-04-30 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
862,1230,4,2017-04-27,2017-04-30 00:00:00.000000000,2017-04-29 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
863,446,4,2017-04-28,2017-04-30 00:00:00.000000000,2017-05-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
864,902,4,2017-04-28,2017-04-30 00:00:00.000000000,2017-04-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
865,974,4,2017-04-29,2017-05-02 00:00:00.000000000,2017-05-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
866,1410,4,2017-04-29,2017-04-30 00:00:00.000000000,2017-05-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
867,97,4,2017-05-01,2017-05-03 00:00:00.000000000,2017-05-02 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
868,868,4,2017-05-01,2017-05-04 00:00:00.000000000,2017-05-02 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
869,844,4,2017-05-01,2017-05-04 00:00:00.000000000,2017-05-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
870,1416,4,2017-05-01,2017-05-04 00:00:00.000000000,2017-05-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
871,358,4,2017-05-02,2017-05-04 00:00:00.000000000,2017-05-03 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
872,394,4,2017-05-03,2017-05-06 00:00:00.000000000,2017-05-06 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
873,829,4,2017-05-03,2017-05-05 00:00:00.000000000,2017-05-05 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
874,661,4,2017-05-04,2017-05-05 00:00:00.000000000,2017-05-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
875,386,4,2017-05-05,2017-05-06 00:00:00.000000000,2017-05-08 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
876,1046,4,2017-05-05,2017-05-08 00:00:00.000000000,2017-05-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
877,784,4,2017-05-06,2017-05-07 00:00:00.000000000,2017-05-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
878,224,4,2017-05-07,2017-05-10 00:00:00.000000000,2017-05-09 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
879,214,4,2017-05-08,2017-05-09 00:00:00.000000000,2017-05-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
880,1206,4,2017-05-08,2017-05-11 00:00:00.000000000,2017-05-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
881,1024,4,2017-05-08,2017-05-11 00:00:00.000000000,2017-05-11 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
882,196,4,2017-05-09,2017-05-12 00:00:00.000000000,2017-05-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
883,507,4,2017-05-11,2017-05-13 00:00:00.000000000,2017-05-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
884,871,4,2017-05-11,2017-05-13 00:00:00.000000000,2017-05-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
885,66,3,2017-05-13,2017-05-13 00:00:00.000000000,2017-05-14 23:36:52.290502793,3,8,2024-04-30 13:07:13.382187,postgres
886,1396,4,2017-05-13,2017-05-14 00:00:00.000000000,2017-05-15 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
887,1195,4,2017-05-13,2017-05-15 00:00:00.000000000,2017-05-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
888,1038,4,2017-05-14,2017-05-16 00:00:00.000000000,2017-05-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
889,830,4,2017-05-14,2017-05-17 00:00:00.000000000,2017-05-15 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
890,171,4,2017-05-15,2017-05-18 00:00:00.000000000,2017-05-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
891,384,4,2017-05-15,2017-05-18 00:00:00.000000000,2017-05-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
892,651,4,2017-05-15,2017-05-18 00:00:00.000000000,2017-05-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
893,1293,4,2017-05-16,2017-05-19 00:00:00.000000000,2017-05-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
894,1320,4,2017-05-16,2017-05-19 00:00:00.000000000,2017-05-19 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
895,857,4,2017-05-18,2017-05-21 00:00:00.000000000,2017-05-19 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
896,376,4,2017-05-19,2017-05-22 00:00:00.000000000,2017-05-21 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
897,47,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-21 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
898,352,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
899,605,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-21 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
900,971,4,2017-05-20,2017-05-21 00:00:00.000000000,2017-05-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
901,345,4,2017-05-21,2017-05-22 00:00:00.000000000,2017-05-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
902,1278,4,2017-05-21,2017-05-24 00:00:00.000000000,2017-05-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
903,179,4,2017-05-22,2017-05-23 00:00:00.000000000,2017-05-24 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
904,1020,4,2017-05-23,2017-05-26 00:00:00.000000000,2017-05-24 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
905,609,4,2017-05-23,2017-05-26 00:00:00.000000000,2017-05-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
906,877,4,2017-05-23,2017-05-26 00:00:00.000000000,2017-05-26 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
907,120,4,2017-05-24,2017-05-26 00:00:00.000000000,2017-05-27 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
908,402,4,2017-05-25,2017-05-28 00:00:00.000000000,2017-05-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
909,188,4,2017-05-26,2017-05-27 00:00:00.000000000,2017-05-28 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
910,342,4,2017-05-26,2017-05-28 00:00:00.000000000,2017-05-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
911,887,4,2017-05-26,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
912,519,4,2017-05-27,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
913,699,4,2017-05-27,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
914,1068,4,2017-05-28,2017-05-31 00:00:00.000000000,2017-05-31 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
915,215,4,2017-05-28,2017-05-30 00:00:00.000000000,2017-05-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
916,718,4,2017-05-28,2017-05-29 00:00:00.000000000,2017-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
917,881,4,2017-05-29,2017-05-31 00:00:00.000000000,2017-06-01 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
918,242,4,2017-05-30,2017-05-31 00:00:00.000000000,2017-05-31 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
919,781,4,2017-05-30,2017-05-31 00:00:00.000000000,2017-05-31 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
920,966,4,2017-05-30,2017-06-01 00:00:00.000000000,2017-06-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
921,628,4,2017-05-31,2017-06-02 00:00:00.000000000,2017-06-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
922,656,4,2017-05-31,2017-06-01 00:00:00.000000000,2017-06-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
923,769,4,2017-05-31,2017-06-03 00:00:00.000000000,2017-06-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
924,68,3,2017-06-02,2017-06-02 00:00:00.000000000,2017-06-03 23:36:52.290502793,3,8,2024-04-30 13:07:13.382187,postgres
925,1316,4,2017-06-02,2017-06-05 00:00:00.000000000,2017-06-03 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
926,233,4,2017-06-03,2017-06-05 00:00:00.000000000,2017-06-06 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
927,1438,4,2017-06-03,2017-06-05 00:00:00.000000000,2017-06-06 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
928,957,4,2017-06-05,2017-06-06 00:00:00.000000000,2017-06-06 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
929,472,4,2017-06-05,2017-06-06 00:00:00.000000000,2017-06-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
930,1224,4,2017-06-05,2017-06-06 00:00:00.000000000,2017-06-06 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
931,631,4,2017-06-07,2017-06-08 00:00:00.000000000,2017-06-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
932,804,4,2017-06-07,2017-06-08 00:00:00.000000000,2017-06-09 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
933,909,4,2017-06-07,2017-06-10 00:00:00.000000000,2017-06-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
934,93,4,2017-06-09,2017-06-10 00:00:00.000000000,2017-06-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
935,43,3,2017-06-10,2017-06-10 00:00:00.000000000,2017-06-11 23:36:52.290502793,3,8,2024-04-30 13:07:13.382187,postgres
936,265,4,2017-06-10,2017-06-13 00:00:00.000000000,2017-06-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
937,73,4,2017-06-11,2017-06-14 00:00:00.000000000,2017-06-13 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
938,129,4,2017-06-11,2017-06-12 00:00:00.000000000,2017-06-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
939,1407,4,2017-06-11,2017-06-12 00:00:00.000000000,2017-06-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
940,585,4,2017-06-12,2017-06-14 00:00:00.000000000,2017-06-13 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
941,736,4,2017-06-12,2017-06-14 00:00:00.000000000,2017-06-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
942,537,4,2017-06-13,2017-06-16 00:00:00.000000000,2017-06-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
943,1025,4,2017-06-13,2017-06-15 00:00:00.000000000,2017-06-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
944,138,4,2017-06-14,2017-06-15 00:00:00.000000000,2017-06-17 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
945,167,4,2017-06-14,2017-06-15 00:00:00.000000000,2017-06-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
946,525,4,2017-06-14,2017-06-16 00:00:00.000000000,2017-06-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
947,278,4,2017-06-15,2017-06-18 00:00:00.000000000,2017-06-17 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
948,618,4,2017-06-15,2017-06-17 00:00:00.000000000,2017-06-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
949,867,4,2017-06-16,2017-06-18 00:00:00.000000000,2017-06-17 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
950,142,4,2017-06-16,2017-06-19 00:00:00.000000000,2017-06-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
951,339,4,2017-06-16,2017-06-19 00:00:00.000000000,2017-06-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
952,355,4,2017-06-16,2017-06-18 00:00:00.000000000,2017-06-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
953,658,4,2017-06-16,2017-06-18 00:00:00.000000000,2017-06-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
954,611,4,2017-06-17,2017-06-20 00:00:00.000000000,2017-06-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
955,880,4,2017-06-17,2017-06-19 00:00:00.000000000,2017-06-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
956,1184,4,2017-06-17,2017-06-19 00:00:00.000000000,2017-06-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
957,722,4,2017-06-17,2017-06-20 00:00:00.000000000,2017-06-20 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
958,1276,4,2017-06-18,2017-06-20 00:00:00.000000000,2017-06-19 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
959,650,4,2017-06-18,2017-06-21 00:00:00.000000000,2017-06-21 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
960,1390,4,2017-06-18,2017-06-19 00:00:00.000000000,2017-06-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
961,82,4,2017-06-19,2017-06-21 00:00:00.000000000,2017-06-22 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
962,570,4,2017-06-19,2017-06-22 00:00:00.000000000,2017-06-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
963,1432,4,2017-06-19,2017-06-21 00:00:00.000000000,2017-06-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
964,404,4,2017-06-20,2017-06-22 00:00:00.000000000,2017-06-22 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
965,457,4,2017-06-20,2017-06-22 00:00:00.000000000,2017-06-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
966,389,4,2017-06-20,2017-06-22 00:00:00.000000000,2017-06-22 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
967,1323,4,2017-06-21,2017-06-24 00:00:00.000000000,2017-06-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
968,1403,4,2017-06-21,2017-06-23 00:00:00.000000000,2017-06-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
969,248,4,2017-06-21,2017-06-24 00:00:00.000000000,2017-06-22 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
970,836,4,2017-06-22,2017-06-25 00:00:00.000000000,2017-06-23 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
971,1426,4,2017-06-22,2017-06-23 00:00:00.000000000,2017-06-24 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
972,270,4,2017-06-23,2017-06-24 00:00:00.000000000,2017-06-25 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
973,238,4,2017-06-24,2017-06-27 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
974,511,4,2017-06-24,2017-06-27 00:00:00.000000000,2017-06-27 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
975,1092,4,2017-06-25,2017-06-27 00:00:00.000000000,2017-06-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
976,1266,4,2017-06-25,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
977,400,4,2017-06-26,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
978,1123,4,2017-06-26,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
979,1190,4,2017-06-26,2017-06-29 00:00:00.000000000,2017-06-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
980,328,4,2017-06-26,2017-06-28 00:00:00.000000000,2017-06-27 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
981,687,4,2017-06-26,2017-06-29 00:00:00.000000000,2017-06-28 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
982,1423,4,2017-06-26,2017-06-29 00:00:00.000000000,2017-06-28 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
983,1158,4,2017-06-27,2017-06-28 00:00:00.000000000,2017-06-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
984,1287,4,2017-06-27,2017-06-28 00:00:00.000000000,2017-06-29 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
985,461,4,2017-06-30,2017-07-02 00:00:00.000000000,2017-07-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
986,556,4,2017-06-30,2017-07-03 00:00:00.000000000,2017-07-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
987,172,4,2017-07-02,2017-07-04 00:00:00.000000000,2017-07-04 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
988,436,4,2017-07-02,2017-07-04 00:00:00.000000000,2017-07-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
989,1145,4,2017-07-02,2017-07-04 00:00:00.000000000,2017-07-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
990,706,4,2017-07-04,2017-07-07 00:00:00.000000000,2017-07-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
991,751,4,2017-07-06,2017-07-07 00:00:00.000000000,2017-07-09 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
992,723,4,2017-07-07,2017-07-10 00:00:00.000000000,2017-07-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
993,1415,4,2017-07-09,2017-07-11 00:00:00.000000000,2017-07-11 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
994,419,4,2017-07-09,2017-07-11 00:00:00.000000000,2017-07-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
995,621,4,2017-07-11,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
996,915,4,2017-07-11,2017-07-12 00:00:00.000000000,2017-07-12 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
997,485,4,2017-07-11,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
998,219,4,2017-07-12,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
999,590,4,2017-07-12,2017-07-13 00:00:00.000000000,2017-07-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1000,645,4,2017-07-12,2017-07-14 00:00:00.000000000,2017-07-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1001,354,4,2017-07-13,2017-07-16 00:00:00.000000000,2017-07-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1002,1418,4,2017-07-14,2017-07-16 00:00:00.000000000,2017-07-16 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1003,503,4,2017-07-14,2017-07-16 00:00:00.000000000,2017-07-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1004,1389,4,2017-07-14,2017-07-17 00:00:00.000000000,2017-07-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1005,266,4,2017-07-15,2017-07-17 00:00:00.000000000,2017-07-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1006,1070,4,2017-07-15,2017-07-18 00:00:00.000000000,2017-07-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1007,1115,4,2017-07-16,2017-07-17 00:00:00.000000000,2017-07-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1008,1345,4,2017-07-16,2017-07-18 00:00:00.000000000,2017-07-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1009,1064,4,2017-07-16,2017-07-19 00:00:00.000000000,2017-07-19 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
1010,8,3,2017-07-18,2017-07-18 00:00:00.000000000,2017-07-19 23:36:52.290502793,2,7,2024-04-30 13:07:13.382187,postgres
1011,495,4,2017-07-18,2017-07-21 00:00:00.000000000,2017-07-21 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
1012,620,4,2017-07-18,2017-07-20 00:00:00.000000000,2017-07-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
1013,174,4,2017-07-19,2017-07-22 00:00:00.000000000,2017-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1014,748,4,2017-07-19,2017-07-21 00:00:00.000000000,2017-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
1015,799,4,2017-07-19,2017-07-22 00:00:00.000000000,2017-07-21 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
